"","id","education","gender","age","rural","internet_acc","workers","dist_to_market","mth_income"
"425",425,2,1,30.0056134290062,0,1,19,10,61848416.1131127
"426",426,2,1,54.1634798459709,1,3,13,10,27548529.2283842
"427",427,2,0,46.5123340233695,0,1,16,8,50453868.419829
"428",428,2,0,22.6552731781267,1,1,12,11,44197793.8500903
"429",429,2,1,50.9923836167436,1,1,18,8,43232256.7286716
"430",430,4,0,55.3650504897814,0,1,9,11,61264041.546738
"431",431,2,1,36.1961592207663,0,1,16,17,52349751.1623489
"432",432,1,1,30.3383117478807,0,2,16,13,53214941.4206585
"433",433,1,1,61.9445965960622,1,1,8,13,31504596.9353193
"434",434,3,1,47.2160399581771,1,3,14,10,51662712.5685453
"435",435,2,1,23.5699147712439,1,3,14,13,53893358.4552716
"436",436,2,0,56.9053623750806,1,3,17,13,55235718.0760777
"437",437,4,1,36.4178341783118,1,2,18,8,72464804.2407066
"438",438,3,0,54.3262575503904,0,3,17,3,51125966.4631601
"439",439,2,1,49.9938091288786,1,1,13,13,45302510.4398084
"440",440,1,1,21.5463417388964,1,1,14,14,36748096.6885451
"441",441,2,1,24.3426018212922,1,1,15,11,50991278.9635608
"442",442,2,1,53.8855857697781,0,2,16,17,45933563.4146373
"443",443,2,1,43.6889293109998,1,1,10,12,48137769.4731078
"444",444,4,1,42.493290429702,1,2,15,11,50602964.1336102
"445",445,2,1,20.8583575447556,1,3,10,11,55559024.3659334
"446",446,3,1,43.3634834403638,1,2,12,13,54046312.7623963
"447",447,4,1,32.8113615361508,1,2,16,11,64127019.7506573
"448",448,3,1,42.1446809184272,0,3,23,10,64264274.9611209
"449",449,2,1,30.4165203128941,0,3,10,12,59492946.7790399
"450",450,4,1,34.6019939556718,0,2,12,13,59736527.8655545
"451",451,3,1,45.0766323634889,1,2,11,20,54436762.442693
"452",452,2,1,56.8221396214794,0,3,20,10,59456112.6565142
"453",453,2,1,48.8890537973493,1,3,16,10,45707482.4488168
"454",454,1,1,21.35750712757,1,2,13,9,43859009.9984649
"455",455,2,1,25.9201961518265,1,1,12,8,48773509.0039769
"456",456,2,1,48.440531808883,0,3,15,12,54046945.7605542
"457",457,2,1,39.2226066936273,0,1,10,14,38497580.2883108
"458",458,3,1,29.750226354925,1,2,13,12,64036274.9043604
"459",459,2,1,41.0245419819839,1,1,13,10,36670290.3717762
"460",460,4,0,38.0990089590196,0,3,13,17,73909389.2803299
"461",461,2,1,49.1014799000695,0,1,14,6,52658145.6973786
"462",462,2,1,22.6705627329648,0,3,16,8,58578774.2877854
"463",463,3,0,44.7790444076527,1,2,14,12,54687583.1584081
"464",464,1,1,25.1825850745663,0,2,16,15,46457446.5337737
"465",465,2,1,60.7752922966611,0,1,11,13,44972102.1667479
"466",466,3,0,20.5987315294333,0,3,18,9,69756176.2418613
"467",467,1,1,29.0396784923505,1,1,15,16,33060281.1604831
"468",468,2,1,50.112838470377,1,1,14,11,48189258.6007372
"469",469,1,1,47.7564059505239,1,3,15,13,36512588.8383214
"470",470,3,0,21.6009826203808,0,3,13,17,52981840.1148168
"471",471,3,1,51.3294317966793,0,1,10,10,50986322.1430344
"472",472,1,1,26.2460103235207,0,1,12,10,42154532.9161959
"473",473,1,0,37.2099866105709,1,3,12,11,47866403.5090502
"474",474,1,0,58.9328999875579,1,2,15,13,34565801.0235197
"475",475,2,1,52.7681554134469,1,2,17,9,44306361.7129218
"476",476,1,1,27.1695472176652,1,1,18,11,35890104.9557659
"477",477,1,1,44.1096060094424,0,1,14,12,38597596.1214716
"478",478,2,1,61.9835430388339,0,1,12,7,43877148.8019741
"479",479,2,1,31.9755883102771,0,2,15,12,43142364.0460371
"480",480,3,1,29.8590153311379,0,3,17,9,65758480.5040424
"481",481,3,1,61.0117261980195,0,2,15,19,56882116.7341354
"482",482,1,0,55.9485355385114,0,1,19,15,50583884.785975
"483",483,2,1,57.4549613036215,1,2,12,8,40987544.6869363
"484",484,2,1,59.630567765329,0,1,13,15,39534784.5025554
"485",485,1,1,45.9417367784772,0,2,12,5,40812436.4843419
"486",486,3,0,47.9030532960314,0,1,12,15,48482225.9210994
"487",487,4,1,19.1817505902145,0,3,12,9,79981121.3807124
"488",488,2,1,52.9193348332774,0,3,21,15,46830846.3590379
"489",489,2,1,20.498803864466,0,3,13,13,64894442.643904
"490",490,4,1,61.0385866553988,0,3,13,10,60413005.9330089
"491",491,1,1,38.1732201355044,0,2,9,14,43325406.3961466
"492",492,1,1,33.3809926502872,0,2,11,18,46115025.9254866
"493",493,2,1,31.242181133246,1,3,12,14,57262994.5570518
"494",494,3,1,27.6464631583076,0,3,14,18,67004246.1420769
"495",495,2,0,51.1484511375893,1,1,18,10,47506123.4835816
"496",496,2,1,47.5914578158408,1,1,16,13,46564159.5810056
"497",497,2,1,38.4201057695318,0,1,15,17,45564646.4298452
"498",498,1,0,55.5795835985336,0,2,13,19,38824571.8839462
"499",499,2,1,24.9216227151919,0,3,17,11,57939830.0302728
"500",500,2,1,32.8486750177108,1,3,12,18,57012113.7712964
"501",501,4,1,53.5433350708336,0,3,16,13,69279018.7718299
"502",502,2,1,56.6824980054516,0,2,16,13,50467532.6566598
"503",503,2,0,40.0541695717257,0,1,19,13,54467118.80279
"504",504,1,0,36.1986749051139,0,2,9,9,30215241.4888509
"505",505,4,1,36.5095380381681,1,1,20,16,55649942.5192858
"506",506,4,0,45.3079204722308,0,2,13,20,67605779.9887847
"507",507,4,1,48.6763808256947,1,2,11,9,64737560.209289
"508",508,2,1,60.8736401225906,1,1,15,13,49317716.7551301
"509",509,1,1,32.0755679460708,0,1,13,7,45896743.3696099
"510",510,3,1,53.7244859491475,1,1,18,15,61287678.7295309
"511",511,2,1,28.6187406883109,0,1,16,14,57043422.7163382
"512",512,2,1,44.5911623511929,1,1,14,9,42592608.783678
"513",513,2,0,46.4662751161959,0,3,15,13,51845731.7307534
"514",514,2,0,23.420896030264,1,1,7,9,33479339.5281575
"515",515,2,1,38.3248205981217,0,3,15,18,57822888.9308816
"516",516,3,0,30.4957727696747,1,2,20,15,64820193.8823893
"517",517,2,1,39.8205074644648,0,1,13,11,50683606.4742964
"518",518,3,1,61.4872116444167,0,2,12,10,46776843.4870706
"519",519,1,0,34.3949613354634,1,2,18,12,52896652.3414972
"520",520,4,1,45.7354073512834,0,1,14,12,59434064.8007035
"521",521,3,1,27.3263508800883,0,1,11,11,46269954.9815315
"522",522,2,0,31.0249599383678,1,2,7,17,47219716.4078506
"523",523,1,1,54.2733359911945,1,3,21,16,34905244.2354607
"524",524,2,0,40.696245074505,1,1,8,10,42152323.4488957
"525",525,1,0,51.0721140829846,0,1,12,10,43744614.6185948
"526",526,2,0,45.0145712774247,1,2,14,4,49106567.8947545
"527",527,2,1,53.2960275229998,0,3,15,12,64900411.0983418
"528",528,2,0,31.1183282362763,1,3,14,11,58646433.4719052
"529",529,2,0,42.4953880948015,1,1,13,7,53237020.575859
"530",530,2,1,61.2696403097361,0,2,12,10,41558959.4704646
"531",531,2,0,22.4974534765352,0,3,14,9,56629952.2707429
"532",532,2,1,22.7454300774261,0,3,17,15,56373260.8086161
"533",533,3,0,29.4759718785062,1,3,15,6,57198504.3252518
"534",534,1,0,37.009559541475,1,1,16,11,34875275.8451789
"535",535,3,1,19.4872432677075,0,2,12,11,63486096.6783869
"536",536,1,1,27.7563701930922,1,3,15,13,56087375.834787
"537",537,4,0,59.151248451788,1,3,19,10,64263494.0732079
"538",538,1,0,56.2872379245237,0,1,11,12,41236416.6038414
"539",539,2,1,40.0668862352613,1,1,17,15,48339439.0600702
"540",540,1,1,36.5699425053317,1,1,14,9,53745490.8937911
"541",541,4,1,50.5014541246928,0,3,16,10,70333358.8877981
"542",542,1,1,58.0196513447445,1,2,18,8,45675703.5802902
"543",543,2,0,32.0000319590326,0,1,12,7,46853258.3767236
"544",544,1,1,26.9789110778365,1,2,17,19,42880741.4816317
"545",545,3,1,54.2326151817106,1,2,15,11,49287714.4292342
"546",546,2,1,19.775949097937,1,1,15,11,38520308.3070895
"547",547,1,0,59.2966063180938,0,1,12,11,48384252.5730543
"548",548,2,0,35.3398375150282,1,1,15,7,53326950.1079449
"549",549,2,1,40.5709116447251,1,2,17,11,61157295.4204335
"550",550,2,0,39.4308371457737,1,3,15,7,54804272.8760122
"551",551,2,1,59.8703081866261,0,1,12,10,39558969.3762925
"552",552,1,1,51.143145297654,1,1,9,11,33073199.6804659
"553",553,4,0,61.6550471484661,0,2,15,8,66233861.8695116
"554",554,3,1,58.1212119809352,1,3,14,13,52161463.4915723
"555",555,2,0,33.2670298987068,1,2,14,8,54315452.3980575
"556",556,1,1,61.7179869329557,1,3,20,9,34128435.7801435
"557",557,1,1,42.6737386656459,0,3,16,15,50512874.3232081
"558",558,1,1,29.5506132284645,0,1,13,9,40373855.5773795
"559",559,4,0,27.3195818976965,0,3,14,5,75318707.1904898
"560",560,1,1,40.1267340008635,1,2,16,4,34561220.0179308
"561",561,2,1,36.0951072999742,0,3,13,16,51086112.9254413
"562",562,2,0,24.9973740542773,0,3,10,17,66027827.4931891
"563",563,3,0,19.0239794554655,0,3,20,6,70406018.9422444
"564",564,2,0,52.5966965986881,1,2,12,9,38638340.9848495
"565",565,2,1,49.4429097883403,0,2,12,9,49010859.0527229
"566",566,4,1,44.7980972570367,0,2,13,11,72456405.8181013
"567",567,2,1,32.4422325689811,0,2,10,13,49589127.9340001
"568",568,1,0,19.5345805310644,0,1,12,10,39945941.4266974
"569",569,2,1,41.8416144305374,0,2,8,14,46644596.0286609
"570",570,2,1,56.9783233082853,0,2,16,17,46071937.4380464
"571",571,2,1,21.6619029913563,1,3,15,15,51586957.0949748
"572",572,4,1,50.6312515691388,0,2,15,16,66469679.9573331
"573",573,2,1,55.9451462116558,1,2,13,12,52667767.8123623
"574",574,2,0,35.631622068584,0,1,13,14,44872074.8642196
"575",575,4,0,46.2616975493729,0,3,22,10,72868045.2041178
"576",576,3,1,42.6163221055176,0,1,11,10,52499008.2879477
"577",577,4,1,61.4334441951942,1,3,20,16,68336346.0692896
"578",578,2,1,60.8518810758833,1,3,15,13,50517572.8674106
"579",579,2,0,24.7722929501906,0,2,14,16,53501143.5197274
"580",580,1,1,20.111917023547,1,1,17,9,33176531.8084128
"581",581,1,0,60.957650618162,0,2,19,10,40639730.5329747
"582",582,1,1,22.3042530454695,0,2,14,14,39410535.9200774
"583",583,1,1,19.4940430261195,1,3,13,12,34952603.9858666
"584",584,2,1,31.3270874272566,1,2,13,9,37556858.3624713
"585",585,1,0,27.0193690096494,1,1,15,11,47382138.64545
"586",586,1,1,32.3233566770796,1,2,12,13,45154141.5758138
"587",587,1,0,50.8001208731439,0,1,14,14,44686457.5915258
"588",588,2,0,36.565146622248,1,2,14,14,53558418.1891693
"589",589,1,0,31.5790852846112,1,1,18,13,37339079.5178343
"590",590,2,0,20.9072588586714,1,3,11,10,39671350.0427452
"591",591,3,1,61.2318368747365,0,3,12,12,52309396.0768876
"592",592,4,0,30.0353727492038,0,3,9,16,71931421.4495065
"593",593,3,1,38.243678559782,0,3,14,8,70972039.2491959
"594",594,2,1,25.3394420794211,0,1,13,11,49806792.4577063
"595",595,3,0,49.6453138112556,1,3,9,8,51196790.8794255
"596",596,4,0,46.5329809184186,0,2,15,17,74781613.6597832
"597",597,1,1,34.676213451894,1,3,10,13,42712003.3517717
"598",598,2,1,61.8890709390398,0,3,12,8,38724015.8282322
"599",599,2,1,27.0841069386806,1,3,19,11,52803073.8387022
"600",600,2,1,28.9385379077867,1,3,10,8,32984141.4827723
"601",601,2,0,56.3097265050747,1,1,14,15,42491063.4638768
"602",602,2,0,23.2589497889858,1,1,12,11,45872617.8114558
"603",603,2,0,33.0355647827964,1,1,11,11,46816543.4490566
"604",604,1,1,20.1143551671412,0,1,19,11,34984234.5248247
"605",605,4,1,31.4231170199346,0,3,13,11,79135635.6893712
"606",606,2,1,33.0370904183947,0,2,11,15,47072225.7423484
"607",607,1,0,43.7341070768889,1,2,18,16,40593212.7155003
"608",608,4,0,24.4082225835882,1,3,17,10,79121537.742516
"609",609,1,1,27.0553579810075,1,3,13,13,43654163.8777502
"610",610,3,0,48.2851510418113,1,1,18,11,55130602.5298763
"611",611,1,1,57.0204617769923,1,1,15,9,39887426.9556424
"612",612,1,1,56.3341610732023,1,3,12,9,47144351.2551747
"613",613,1,1,42.2474310568068,1,2,20,13,35668215.9863466
"614",614,1,1,40.2569123010617,0,1,16,10,37218035.3373073
"615",615,2,1,48.7558189998381,0,3,19,7,50774610.9622888
"616",616,4,0,34.1922018264886,1,3,14,12,76098506.9636095
"617",617,2,1,28.4166896585375,1,3,11,17,44748466.439941
"618",618,3,0,25.942769932095,1,2,18,13,60243673.8045895
"619",619,1,1,28.8442595347296,0,3,9,12,51092329.9165062
"620",620,1,1,25.8340477440506,1,1,11,8,38380120.6543924
"621",621,4,0,22.0979470757302,1,3,16,11,65764494.5281951
"622",622,1,1,35.1410405137576,1,1,11,11,37380064.3365937
"623",623,2,1,50.4314842722379,0,1,23,13,46828080.8579035
"624",624,2,0,49.106290790718,0,3,12,12,60500719.931621
"625",625,2,1,44.2706001764163,0,1,12,12,47453705.156499
"626",626,1,1,53.9745580425952,0,3,15,14,50633667.9070771
"627",627,1,0,19.3360755415633,1,1,16,18,41256319.0690145
"628",628,1,0,56.5794693110511,1,2,9,9,28594042.7848015
"629",629,2,1,46.3088675269391,0,2,16,15,54579936.0040936
"630",630,2,1,47.8760070812423,1,2,13,13,52401447.6187359
"631",631,2,0,29.8172438419424,1,3,19,12,55142234.4032092
"632",632,2,1,48.5170172872022,0,1,13,15,47324906.2553387
"633",633,1,0,50.4489643909037,0,1,12,10,37502751.9069211
"634",634,2,1,22.8380282039288,0,3,16,10,62885690.7934463
"635",635,1,1,20.0265793246217,0,1,16,9,45858414.1505392
"636",636,3,1,45.3899551453069,1,3,14,11,55663139.9152953
"637",637,1,0,41.7231829287484,0,2,16,14,46507055.5254486
"638",638,3,1,36.609098473331,0,2,13,9,67072814.8686612
"639",639,2,1,50.1626783728134,0,2,16,11,36202106.5842986
"640",640,4,1,54.5456275802571,0,2,18,8,59705598.5232437
"641",641,2,1,61.9757154174149,1,3,14,15,49428959.7334489
"642",642,3,0,39.7155192366336,1,1,12,8,55501255.3596927
"643",643,4,0,33.143212252995,1,3,10,9,69879601.8006759
"644",644,2,1,48.2582881615963,1,2,13,11,46526134.2947588
"645",645,2,1,31.1790599864908,1,3,13,15,47386306.0633694
"646",646,2,0,45.0482733522076,0,1,13,10,42225252.8247817
"647",647,2,0,43.5190360185225,0,1,13,10,53327600.4756192
"648",648,2,1,20.3152275374159,1,1,14,9,51292519.9578179
"649",649,2,1,54.881608951604,0,3,8,13,39026781.8567345
"650",650,3,0,23.5763509741519,0,2,10,18,59389878.9896543
"651",651,4,0,42.6888889574911,0,2,14,8,63965145.3437897
"652",652,3,1,37.2732471805066,0,3,19,14,65207739.0621902
"653",653,3,1,49.1518856948242,1,3,13,13,60348577.7829757
"654",654,3,0,37.8697965396568,0,3,13,7,68825348.3922879
"655",655,2,0,23.9290045786183,1,1,15,12,50035560.2831666
"656",656,4,1,26.7210800633766,0,1,18,10,60156996.7058319
"657",657,2,1,53.1192842933815,1,3,13,15,39240263.7227281
"658",658,1,1,27.7651030640118,1,1,19,16,40558372.7949716
"659",659,2,0,38.1207975302823,0,1,8,12,57868778.484651
"660",660,1,1,28.0032692828681,1,3,11,17,31784377.9383673
"661",661,1,1,31.9210576077458,0,2,14,14,58647193.7108738
"662",662,2,1,21.9021701891907,0,2,12,13,44489553.9380031
"663",663,1,1,51.9573057480156,1,1,16,12,29978160.5294727
"664",664,1,1,20.0065230007749,0,1,17,7,49484680.7707135
"665",665,2,1,53.0546286706813,0,3,14,16,45445956.4869251
"666",666,3,1,29.2730296757072,0,2,15,8,70185649.1776456
"667",667,3,0,33.5793337980285,1,1,9,15,61131326.2185679
"668",668,2,1,45.6168060207274,0,1,14,13,51192574.0147148
"669",669,2,1,53.334727026755,0,1,13,13,45182445.4442587
"670",670,2,0,24.3359891918954,0,3,21,14,66217005.2894892
"671",671,2,1,35.0671438453719,1,3,8,12,47105686.6750646
"672",672,1,1,45.7884534562472,1,1,10,16,30435496.0004512
"673",673,2,1,41.8885721496772,0,1,12,13,56959733.1020683
"674",674,2,1,58.9064045273699,1,2,13,14,43211813.0028179
"675",675,3,1,54.6182314355392,1,1,18,9,46445541.6164928
"676",676,2,0,52.7140539332759,0,1,8,12,46132454.1443077
"677",677,2,0,48.2984598283656,0,2,17,9,55731656.4045745
"678",678,2,1,60.8526833849028,1,3,17,10,52222168.5918221
"679",679,2,1,32.142987083178,1,3,15,12,62281431.0507546
"680",680,2,1,54.9024201889988,0,2,14,17,45661586.4254972
"681",681,2,0,61.2748926971108,0,2,13,8,37104488.4631598
"682",682,1,0,44.6290977706667,1,1,16,9,35512481.2828265
"683",683,2,1,41.95005887351,1,1,16,7,50544271.6497106
"684",684,1,0,55.2687083913479,0,3,16,15,50117320.3727553
"685",685,1,1,26.403850318864,0,1,14,13,46383411.6611282
"686",686,2,0,32.4062487636693,1,3,12,13,42547490.4911726
"687",687,1,1,56.737407120876,0,2,19,8,38347478.4113348
"688",688,1,1,34.0111860863399,0,3,15,12,42998511.3421536
"689",689,1,1,32.3374182947446,0,1,17,6,47722877.612352
"690",690,1,0,54.4174002234358,1,1,18,16,26153379.4619026
"691",691,2,0,44.6559915069956,0,2,11,6,62118546.9377722
"692",692,4,1,19.4947664828505,0,2,12,15,75468904.6400511
"693",693,2,0,22.3395192308817,1,1,12,10,46485892.4840368
"694",694,2,0,47.7605202558916,1,1,23,12,53341948.691152
"695",695,1,1,61.0795810550917,1,1,21,10,32215219.3350146
"696",696,1,1,43.2813155914191,1,1,9,6,29572071.2226286
"697",697,1,0,41.9045181428082,0,3,16,16,52648522.9722917
"698",698,1,1,49.5429957886226,1,1,16,8,40670105.4819717
"699",699,2,1,58.4261655174196,1,3,14,9,53769665.8122472
"700",700,1,1,61.0300485524349,0,2,14,7,33748826.7484126
"701",701,2,1,39.1055182937998,1,2,12,12,45940050.0786143
"702",702,2,0,50.1418495147955,0,1,10,14,42264045.1809049
"703",703,2,0,49.0831726733595,1,3,12,13,41656242.4565694
"704",704,2,1,32.7715628659353,0,1,17,10,49450488.8292835
"705",705,4,1,27.3391157500446,1,3,18,15,72042571.141438
"706",706,1,0,49.3759005309548,0,1,13,16,35655432.2441142
"707",707,4,1,51.0857109967619,0,1,11,9,54889083.1508553
"708",708,3,0,30.6620348622091,0,3,16,17,76000781.7973883
"709",709,2,0,54.5115257776342,0,1,13,13,46019348.0459151
"710",710,2,0,22.9882995910011,0,3,14,10,47688789.9150914
"711",711,2,0,48.645906628808,1,3,16,11,61884467.4865494
"712",712,2,1,40.076929069357,1,3,17,15,46566096.9502328
"713",713,3,1,35.4878689704929,1,1,15,12,52306440.3184142
"714",714,2,1,19.8521929234266,0,3,16,8,53621074.6101551
"715",715,1,1,48.6600959058851,0,3,18,11,38462543.4969824
"716",716,1,0,61.2228763874155,0,1,16,12,33535593.2021931
"717",717,3,1,38.9869063808583,0,2,10,15,55173610.2193813
"718",718,2,1,50.2478691798169,1,2,15,15,48129373.4903889
"719",719,2,0,55.5625860546716,0,1,20,12,41487540.5043864
"720",720,2,0,39.7371371882036,0,2,16,9,57453422.7353742
"721",721,2,0,39.7342975146603,1,3,16,11,47295812.1708629
"722",722,2,1,36.1967748713214,1,3,13,9,47523162.5880369
"723",723,1,0,24.3264455220196,0,2,20,9,54669120.7314676
"724",724,4,1,25.4294202195015,0,2,12,11,63071276.4230157
"725",725,2,1,26.5651249440853,0,1,18,8,38296184.8792127
"726",726,2,0,46.9534072738606,1,3,14,15,57373177.8494836
"727",727,2,0,30.688806575723,0,2,7,12,45331977.3767674
"728",728,2,0,45.063389734365,1,2,15,14,50985867.2309684
"729",729,1,0,41.0040596395265,0,1,19,7,43158286.4670694
"730",730,3,1,61.2569594180677,0,3,9,10,62672225.2642191
"731",731,1,1,47.3450236802455,1,3,17,15,48657294.7931201
"732",732,1,0,36.9015867705457,1,1,22,16,42212236.6481376
"733",733,2,0,44.1626069815829,0,2,12,8,48197491.3831218
"734",734,2,0,56.5361132172402,0,3,12,12,52271883.6038163
"735",735,2,1,53.9501859375741,1,3,7,11,46107318.2930441
"736",736,2,1,52.1546790529974,1,1,15,17,48771056.861362
"737",737,1,0,47.0992057458498,0,1,10,18,31896369.8466924
"738",738,2,0,25.1180300796404,1,2,15,6,49471666.1118523
"739",739,2,1,58.5491497076582,0,1,7,14,36608519.6140753
"740",740,2,1,29.0355923499446,1,3,13,8,67123751.4336548
"741",741,1,0,30.6609324419405,1,1,12,15,35642180.8216228
"742",742,2,0,60.8040653825738,1,2,16,12,37153084.3589826
"743",743,2,1,47.6085484486539,1,3,14,6,49931092.8076221
"744",744,2,1,49.7038632573094,1,3,6,12,34833809.9285804
"745",745,2,1,30.3511831525248,1,1,22,10,60188545.5857105
"746",746,3,1,40.7387674425263,0,1,16,13,63490208.5730131
"747",747,2,0,22.3170629781671,1,1,16,14,51024310.0474407
"748",748,3,0,31.682497137459,0,1,16,10,48521114.454496
"749",749,1,0,30.8542899268214,1,1,15,10,42703534.6450044
"750",750,2,1,27.4394227690063,0,1,16,12,47512331.676707
"751",751,2,1,35.0722217685543,0,2,17,12,54845641.1594398
"752",752,2,0,30.1494423158001,1,2,19,10,53918918.600942
"753",753,2,0,20.7447795334738,0,3,10,10,50944949.9312739
"754",754,1,0,30.6591575045604,1,1,19,12,42695402.5783191
"755",755,2,1,19.6668431106955,0,1,10,10,45397400.6811163
"756",756,2,0,47.3560061741155,1,3,15,12,53782407.9806279
"757",757,3,0,61.2991972730961,0,3,16,15,56893554.9585766
"758",758,1,1,55.55821485864,1,2,13,10,25458587.5356865
"759",759,2,0,61.632066181628,1,3,14,14,46364640.1513804
"760",760,4,1,24.7416111303028,0,3,15,11,71988234.2704362
"761",761,2,1,59.1059254158754,0,3,16,14,50511344.5846416
"762",762,2,0,27.0751613187604,0,1,10,10,45649265.8996757
"763",763,1,1,54.4387535452843,1,1,19,12,30031862.7688172
"764",764,1,0,36.0910392387304,1,1,13,7,31432507.0161663
"765",765,4,0,46.3970317139756,0,1,12,13,66108706.7214972
"766",766,2,1,24.8080959739164,1,3,14,12,47420460.3002418
"767",767,1,0,59.4128694820683,0,2,12,15,40673652.9225127
"768",768,2,0,20.7629151793662,0,1,12,15,45233062.3638168
"769",769,2,1,59.1843025381677,0,1,14,13,32519999.466407
"770",770,1,0,35.44270027522,1,3,17,8,52017972.2227081
"771",771,2,0,28.3538729380816,1,2,18,6,54591102.2454324
"772",772,1,0,37.8626517574303,0,1,9,9,48354074.4498773
"773",773,2,1,32.3252959367819,1,3,13,20,53598349.0874286
"774",774,1,0,33.5896079328377,0,2,21,11,55731637.5777976
"775",775,1,1,25.6969640417956,1,1,16,14,43490232.70192
"776",776,4,1,45.8549367280211,1,3,17,14,78738727.0907339
"777",777,3,1,20.4607470529154,1,3,19,15,50122946.977623
"778",778,2,0,23.5766627090052,0,3,17,10,58405596.6358946
"779",779,2,1,25.9032338692341,0,3,23,10,53878588.1208199
"780",780,2,0,32.6729665992316,0,1,16,18,50715128.2455808
"781",781,2,0,48.0114262953866,1,3,16,12,58454698.8374896
"782",782,2,0,57.9102239913773,0,3,17,9,36053992.8133314
"783",783,2,0,56.5819014376029,0,2,18,15,47071179.1421484
"784",784,2,1,32.7194527364336,1,3,15,13,40293692.1539079
"785",785,2,0,32.8371340602171,0,2,15,14,55569160.5136445
