"","id","gender","age","education","district","mth_income","voted_for","satisfaction","support_incumbent"
"304",304,"Male",50.5776413548738,"University","North",16045426.8112289,0,"Medium","Unlikely"
"305",305,"Male",50.9686589930207,"University","West",16076108.1349877,1,"Very High","Indifferent"
"306",306,"Female",30.0382373486646,"University","Central",13924205.0237357,0,"Very Low","Very Unlikely"
"307",307,"Female",34.1735783638433,"University","West",14434238.1326729,0,"High","Very Unlikely"
"308",308,"Male",53.7037964072078,"High School","North",10279833.1257799,1,"Very High","Unlikely"
"309",309,"Male",35.1762184081599,"High School","North",8550380.50145354,0,"Very Low","Unlikely"
"310",310,"Male",51.1447411533445,"Postgraduate","Central",26090187.3260115,1,"Very High","Unlikely"
"311",311,"Male",28.3373725172132,"Doctorate","Central",37704586.1445863,0,"High","Indifferent"
"312",312,"Male",38.0415732422844,"Doctorate","North",38872244.6438952,0,"Low","Unlikely"
"313",313,"Female",38.5171692371368,"High School","Central",8922849.65612369,0,"Very High","Indifferent"
"314",314,"Female",52.6688731373288,"Postgraduate","Central",26205482.195876,1,"High","Unlikely"
"315",315,"Male",46.643229087349,"University","Southeast",15718437.7130164,0,"Low","Unlikely"
"316",316,"Female",52.5202058227733,"Doctorate","West",40194981.2272556,0,"Low","Unlikely"
"317",317,"Male",29.4451610515825,"University","West",13847811.523107,1,"Very High","Very Unlikely"
"318",318,"Male",27.574069051072,"Doctorate","West",37602368.680437,1,"Medium","Very Unlikely"
"319",319,"Female",62.1535049621016,"University","Southeast",16794778.6293686,0,"High","Indifferent"
"320",320,"Male",57.7196096754633,"University","West",16545405.5459086,0,"High","Unlikely"
"321",321,"Female",44.6782171549276,"Postgraduate","North",25540321.3447713,1,"Medium","Unlikely"
"322",322,"Male",37.7797881043516,"University","Southeast",14843821.3723802,0,"Low","Very Likely"
"323",323,"Female",29.8058263543062,"University","West",13895191.5752345,0,"Medium","Very Unlikely"
"324",324,"Male",50.4825766282156,"High School","Central",10036487.6196654,0,"Medium","Indifferent"
"325",325,"Female",43.2740797717124,"Doctorate","West",39408394.1361727,1,"Very High","Indifferent"
"326",326,"Male",49.1781450803392,"University","Central",15934051.0417623,0,"Low","Indifferent"
"327",327,"Female",60.3331824592315,"University","North",16698403.1221361,1,"Very High","Indifferent"
"328",328,"Female",27.2087591681629,"University","North",13553201.8317606,0,"Very Low","Indifferent"
"329",329,"Male",28.4068908989429,"High School","North",7713408.51756946,1,"Very High","Indifferent"
"330",330,"Female",63.9807091024704,"University","Southeast",16885239.1684122,0,"Very Low","Unlikely"
"331",331,"Male",27.8249967982993,"University","Central",13636881.806747,1,"Very High","Very Likely"
"332",332,"Male",60.4067954858765,"High School","West",10702978.8483633,1,"High","Very Unlikely"
"333",333,"Male",44.6363435303792,"Postgraduate","North",25536977.351603,1,"Very High","Very Likely"
"334",334,"Female",25.7254370320588,"University","West",13350377.7611013,1,"Medium","Unlikely"
"335",335,"Male",32.040836174041,"Postgraduate","West",24176117.8516867,0,"High","Very Unlikely"
"336",336,"Female",45.790053688921,"University","Central",15642678.2280107,0,"Very Low","Indifferent"
"337",337,"Male",50.3723872392438,"High School","West",10029440.6686042,1,"High","Unlikely"
"338",338,"Female",34.5040227007121,"University","Southeast",14472005.2007988,1,"Very High","Very Unlikely"
"339",339,"Female",26.5443462813273,"University","Southeast",13463218.9571997,1,"Low","Unlikely"
"340",340,"Female",42.367806982249,"High School","North",9319010.40007028,0,"Low","Indifferent"
"341",341,"Male",31.9985330118798,"University","Central",14170972.6953365,1,"Very High","Very Unlikely"
"342",342,"Male",49.359924566932,"University","West",15948871.5488401,1,"Medium","Very Unlikely"
"343",343,"Male",35.6424024491571,"High School","North",8603479.6892298,1,"Medium","Likely"
"344",344,"Female",52.6781370779499,"Postgraduate","North",26205500.5571963,1,"Very High","Indifferent"
"345",345,"Male",43.1433664057404,"High School","North",9395148.14578543,1,"Medium","Indifferent"
"346",346,"Male",63.6178009142168,"University","Central",16866090.7246391,1,"Medium","Unlikely"
"347",347,"Male",44.7537226798013,"Doctorate","Central",39547340.7387625,1,"Medium","Unlikely"
"348",348,"Male",46.7282300288789,"High School","Central",9726679.50848056,0,"Very High","Very Unlikely"
"349",349,"Male",38.6678267410025,"University","North",14940632.9239327,0,"High","Indifferent"
"350",350,"Male",48.0195101373829,"University","Central",15837133.8813941,0,"Very Low","Unlikely"
"351",351,"Female",39.0270457463339,"Postgraduate","Central",24977800.6052243,0,"Very Low","Unlikely"
"352",352,"Female",31.6620424087159,"University","Southeast",14129112.5719576,1,"Very High","Indifferent"
"353",353,"Female",59.1524468110874,"University","Central",16631835.885146,1,"Medium","Likely"
"354",354,"Male",56.3271027724259,"University","Southeast",16458070.9604808,0,"Low","Very Unlikely"
"355",355,"Female",29.8606851967052,"University","North",13902146.5673088,0,"Low","Unlikely"
"356",356,"Female",49.1136881918646,"Postgraduate","North",25928068.8953843,1,"High","Unlikely"
"357",357,"Female",45.2529569729231,"University","North",15593976.9349656,0,"Medium","Unlikely"
"358",358,"Male",47.6734437351115,"University","North",15807342.0183289,1,"High","Very Unlikely"
"359",359,"Female",27.4669772027992,"University","West",13587035.3634938,1,"Medium","Unlikely"
"360",360,"Female",62.923747242894,"High School","Central",10833702.526218,1,"Medium","Very Unlikely"
"361",361,"Male",46.0334214274772,"University","North",15663871.7974533,0,"High","Likely"
"362",362,"Male",28.9567894395441,"High School","North",7784915.4826915,0,"High","Unlikely"
"363",363,"Female",29.1453493228182,"High School","North",7809632.78468663,0,"Low","Very Likely"
"364",364,"Female",44.2303087878972,"High School","North",9498659.07313096,0,"Medium","Unlikely"
"365",365,"Female",39.9080613623373,"University","North",15069836.4213866,1,"Low","Likely"
"366",366,"Male",46.9648084817454,"High School","North",9746111.60665878,1,"Medium","Very Likely"
"367",367,"Male",53.7348979813978,"Postgraduate","North",26283482.6374516,1,"Medium","Unlikely"
"368",368,"Female",35.347833651118,"Postgraduate","West",24570565.0953304,0,"Very Low","Indifferent"
"369",369,"Male",51.9256874625571,"University","West",16149346.4935602,1,"Very High","Unlikely"
"370",370,"Male",57.3338145301677,"University","Central",16522503.5480072,0,"Very Low","Indifferent"
"371",371,"Female",29.0581629956141,"Doctorate","Southeast",37799140.5833975,0,"Very Low","Likely"
"372",372,"Male",25.5892438809387,"University","West",13330853.350257,0,"Low","Very Unlikely"
"373",373,"Female",64.5057948222384,"Doctorate","Southeast",40908231.6330065,1,"Low","Unlikely"
"374",374,"Female",26.5835094917566,"Doctorate","Central",37469318.6895462,0,"Low","Indifferent"
"375",375,"Female",61.8097755475901,"High School","West",10777556.1160834,0,"Medium","Unlikely"
"376",376,"Female",47.7556019444019,"High School","West",9814198.71535052,0,"Medium","Unlikely"
"377",377,"Male",37.319152017124,"High School","North",8791772.13736291,1,"Medium","Unlikely"
"378",378,"Female",61.3022419032641,"University","West",16752062.3245964,0,"High","Unlikely"
"379",379,"Male",25.5042357323691,"University","Central",13321384.247959,0,"Low","Likely"
"380",380,"Male",37.2253347635269,"University","Central",14781833.6298696,0,"Medium","Unlikely"
"381",381,"Male",53.8872780851088,"Doctorate","West",40293439.8274057,1,"Medium","Very Unlikely"
"382",382,"Male",33.3280886816792,"University","North",14332366.4610714,1,"Medium","Very Unlikely"
"383",383,"Female",29.2896416806616,"High School","Central",7828588.09126588,1,"Low","Very Unlikely"
"384",384,"Female",35.5197367942892,"University","West",14590034.2373119,1,"Very High","Very Unlikely"
"385",385,"Male",29.0142531623133,"University","Central",13792855.4330958,0,"High","Very Unlikely"
"386",386,"Female",26.0760767459869,"University","Central",13399136.7441612,0,"Medium","Very Unlikely"
"387",387,"Female",28.7292869086377,"High School","Southeast",7755696.28767894,0,"Low","Indifferent"
"388",388,"Female",25.7436626674607,"University","North",13352779.8896475,1,"Medium","Very Unlikely"
"389",389,"Male",32.9034493621439,"Postgraduate","West",24282330.8897603,1,"Low","Very Unlikely"
"390",390,"Male",53.5920841228217,"Doctorate","Central",40273295.0288189,1,"High","Very Unlikely"
"391",391,"Male",57.1118831192143,"University","North",16508764.3435878,0,"Low","Indifferent"
"392",392,"Female",58.7819431656972,"High School","North",10609438.9065295,0,"Very Low","Indifferent"
"393",393,"Female",45.3201993284747,"Postgraduate","Central",25598793.718069,1,"Very High","Indifferent"
"394",394,"Female",46.6339698014781,"University","Central",15718958.4571476,1,"Very High","Indifferent"
"395",395,"Female",51.1456076409668,"High School","West",10090645.6113555,0,"Medium","Very Unlikely"
"396",396,"Female",31.9085648944601,"Doctorate","Central",38159797.8140693,1,"Medium","Very Likely"
"397",397,"Male",33.7007442885078,"High School","West",8377454.59827639,0,"High","Very Likely"
"398",398,"Male",36.0613614087924,"University","West",14651735.2216962,0,"High","Indifferent"
"399",399,"Female",60.3328820909373,"Doctorate","North",40698899.7911882,1,"High","Unlikely"
"400",400,"Female",32.1317070978694,"University","Central",14186772.7602091,0,"Medium","Likely"
"401",401,"Male",50.9804213317111,"Doctorate","Central",40077911.8324989,0,"Medium","Likely"
"402",402,"Female",50.5160515774041,"University","West",16041442.1670842,0,"Low","Very Unlikely"
"403",403,"Male",48.905215844512,"University","North",15910828.687911,1,"Low","Indifferent"
"404",404,"Male",27.188993465621,"University","West",13549736.9377772,1,"Low","Unlikely"
"405",405,"Male",62.7238815287128,"University","North",16823651.5856601,0,"Low","Unlikely"
"406",406,"Male",23.6359553183429,"High School","West",7055967.43189645,0,"Medium","Indifferent"
"407",407,"Female",27.0693053156137,"University","Central",13534223.0358664,0,"Low","Unlikely"
"408",408,"Male",41.5120239751413,"Postgraduate","Central",25234002.3151134,1,"High","Indifferent"
"409",409,"Female",37.6766113312915,"University","West",14832058.34297,0,"Very Low","Indifferent"
"410",410,"Female",54.9710117015056,"High School","Southeast",10367670.8993096,1,"Very Low","Indifferent"
"411",411,"Female",29.6850946210325,"Postgraduate","North",23878850.9086472,0,"Medium","Very Unlikely"
"412",412,"Female",53.63653424941,"High School","North",10275149.944125,0,"Medium","Very Unlikely"
"413",413,"Male",25.4347478901036,"High School","Southeast",7311474.23559649,0,"Low","Indifferent"
"414",414,"Female",43.5645213611424,"University","Central",15435921.0136001,1,"Very Low","Very Unlikely"
"415",415,"Female",27.6402109493501,"High School","North",7611339.64140665,0,"Low","Indifferent"
"416",416,"Male",56.5521206250414,"University","West",16472124.0552762,1,"Medium","Indifferent"
"417",417,"Male",34.7600557506084,"Postgraduate","West",24502545.708332,0,"Medium","Unlikely"
"418",418,"Female",27.0129270395264,"University","West",13527083.4121277,1,"High","Very Unlikely"
"419",419,"Male",55.7456656196155,"University","Central",16419147.3448985,0,"High","Unlikely"
"420",420,"Female",39.6304640183225,"University","North",15042089.5130249,0,"Low","Very Unlikely"
"421",421,"Male",45.0351286558434,"Postgraduate","Central",25572484.383138,0,"Low","Unlikely"
"422",422,"Female",38.7465942483395,"University","Central",14948832.9290123,0,"Low","Very Unlikely"
"423",423,"Male",52.3105152705684,"University","Central",16177747.5271884,1,"Very High","Indifferent"
"424",424,"Female",24.8598071942106,"High School","North",7230386.19307514,0,"High","Very Likely"
"425",425,"Male",39.822288739495,"University","North",15061579.2507805,0,"Low","Unlikely"
"426",426,"Female",43.2817121441476,"High School","North",9408553.16237906,1,"High","Indifferent"
"427",427,"Female",24.9670255323872,"Postgraduate","West",23244883.0404645,1,"High","Very Unlikely"
"428",428,"Male",35.7821113057435,"High School","Central",8620229.16496456,0,"Medium","Unlikely"
"429",429,"Male",64.613916201517,"High School","Central",10912709.2003165,0,"Medium","Very Unlikely"
"430",430,"Male",49.5880715460517,"University","Central",15967226.140552,0,"Very Low","Very Likely"
"431",431,"Female",26.0546958940104,"High School","Central",7396724.05734108,0,"Very Low","Very Unlikely"
"432",432,"Female",54.4719276316464,"University","West",16334515.5725331,1,"Medium","Indifferent"
"433",433,"Female",43.6580998143181,"High School","Southeast",9444079.29105726,0,"Low","Indifferent"
"434",434,"Female",23.3396900692023,"University","North",13014151.7209731,1,"Very High","Indifferent"
"435",435,"Female",58.0268221539445,"Doctorate","West",40564935.9799304,0,"Medium","Unlikely"
"436",436,"Female",49.1502069272101,"University","North",15931477.6722099,1,"High","Very Unlikely"
"437",437,"Male",42.1415735846385,"Postgraduate","West",25297962.9164824,1,"High","Very Likely"
"438",438,"Female",34.0580609678291,"University","North",14418704.7233452,1,"Low","Likely"
"439",439,"Female",56.5829869583249,"University","North",16474585.214691,1,"High","Very Unlikely"
"440",440,"Female",62.7315159644932,"Doctorate","Southeast",40824637.5650897,1,"Medium","Unlikely"
"441",441,"Female",38.3743360652588,"Postgraduate","Central",24907970.49135,0,"Very Low","Indifferent"
"442",442,"Female",30.0403749840334,"University","West",13924056.7833323,1,"Medium","Very Likely"
"443",443,"Male",64.6553121567704,"High School","Central",10914547.2681388,0,"High","Indifferent"
"444",444,"Male",28.7887831828557,"University","North",13764086.2435409,0,"Medium","Unlikely"
"445",445,"Male",33.3702916004695,"Postgraduate","North",24338409.7812817,0,"Medium","Unlikely"
"446",446,"Female",53.9267350826412,"High School","West",10294709.7574182,1,"Very High","Very Unlikely"
"447",447,"Female",47.7627187641338,"University","West",15815050.4184974,1,"High","Very Unlikely"
"448",448,"Female",23.3355117952451,"University","Central",13013354.5625028,0,"Very Low","Unlikely"
"449",449,"Female",32.2880402677692,"University","Central",14206383.333157,0,"Low","Likely"
"450",450,"Male",52.2683451012708,"University","North",16174767.335676,1,"Medium","Unlikely"
"451",451,"Female",55.0201127547771,"Doctorate","North",40372268.495907,1,"Very High","Very Unlikely"
"452",452,"Female",60.1740236799233,"High School","Southeast",10689632.5695687,0,"High","Indifferent"
"453",453,"Female",61.7650509178638,"High School","North",10775399.855993,0,"Low","Indifferent"
"454",454,"Female",35.850712290965,"High School","North",8627941.29325733,0,"Very Low","Indifferent"
"455",455,"Male",24.0265002255328,"High School","North",7112479.88242431,0,"Low","Unlikely"
"456",456,"Female",37.4036470381543,"University","West",14802962.1364791,0,"Medium","Indifferent"
"457",457,"Female",31.9603535379283,"University","Southeast",14166233.4742365,1,"High","Very Likely"
"458",458,"Male",34.3023331654258,"Doctorate","Central",38448825.2267658,0,"Very Low","Unlikely"
"459",459,"Male",38.8150098943152,"Postgraduate","Central",24955809.3980353,1,"Very High","Very Unlikely"
