"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"623",9711921,"The Archive West Village",30707611,"Beth","Manhattan","West Village",40.73123,-74.00684,"Entire home/apt",450,1,0,"",NA,1,0
"624",12025968,"Cozy And Clean Harlem Room",63403077,"Sebastian","Manhattan","East Harlem",40.79796,-73.93921,"Private room",52,32,57,"2019-02-02",1.46,2,39
"625",32792015,"Elegant and convenient access",63966717,"Carol","Bronx","Fordham",40.85912,-73.89254,"Private room",59,3,0,"",NA,2,0
"626",9730117,"Carriage House Loft with Fireplace",68890,"Paula","Brooklyn","Bedford-Stuyvesant",40.68968,-73.95213,"Entire home/apt",250,1,11,"2018-10-29",0.32,3,365
"627",21772083,"Comfortable 1 Bedroom Apartment",26744799,"Chris","Brooklyn","Bath Beach",40.60674,-74.00428,"Entire home/apt",99,3,39,"2019-07-01",2.37,1,306
"628",22825784,"Lower Eastside Loft",27584983,"Camille","Manhattan","Lower East Side",40.71263,-73.98106,"Entire home/apt",250,3,9,"2018-06-12",0.53,1,0
"629",41348,"* Spacious GARDEN Park Slope Duplex* 6 people max",180083,"Syl","Brooklyn","Gowanus",40.66858,-73.99083,"Entire home/apt",250,2,80,"2019-07-06",2.17,1,0
"630",4449611,"Big Duplex 1 BR/Loft w/ outdoors",16761703,"Michael","Brooklyn","Bushwick",40.69796,-73.93124,"Entire home/apt",200,7,0,"",NA,1,0
"631",23021271,"20 mins to Times Square!  Vibrant NYC neighborhood",9388460,"Chris&Suly","Queens","Elmhurst",40.74711,-73.88188,"Entire home/apt",125,3,56,"2019-06-17",3.76,1,107
"632",24659224,"Private bed & bath in gorgeous midtown apartment",19288299,"David","Manhattan","Hell's Kitchen",40.76511,-73.98762,"Private room",139,2,35,"2019-06-27",2.45,1,93
"633",30367948,"Beautiful apartment in Brooklyn Heights",26312879,"Daron","Brooklyn","Brooklyn Heights",40.69458,-73.99771,"Entire home/apt",125,5,3,"2019-05-18",0.48,1,0
"634",35615687,"Duplex Apartment  3 bedroom 2 bath (6 guest)",145082728,"Jason & Kelly","Brooklyn","Bedford-Stuyvesant",40.68091,-73.95006,"Entire home/apt",350,2,1,"2019-06-30",1,2,0
"635",16097690,"Doctors lounge for 1 (Room 002)",104927746,"Amardeep","Staten Island","Concord",40.59704,-74.08716,"Private room",32,4,30,"2019-06-22",1.2,7,342
"636",19985199,"Workspace Room 2 - 2",9864136,"Anthony","Brooklyn","Bushwick",40.68507,-73.91329,"Private room",35,2,5,"2018-09-18",0.21,26,311
"637",17791938,"Seperate Appartement in Appartement Bklyn Hights",16302498,"Andreas","Brooklyn","Brooklyn Heights",40.69253,-73.99249,"Private room",150,2,61,"2019-06-16",2.36,1,117
"638",25812971,"Spacious and minimal apt in the heart of NYC",186084,"Ricardo & Ashlie","Manhattan","Chinatown",40.71676,-73.99348,"Entire home/apt",160,2,5,"2019-06-16",0.48,2,46
"639",18068692,"Beautiful, Sunny, Artsy apartment in Brooklyn",4191725,"Efrain","Brooklyn","Bedford-Stuyvesant",40.69502,-73.9478,"Entire home/apt",80,21,1,"2017-12-05",0.05,1,66
"640",3605896,"Clean Private Room in Renovated Apartment",1921498,"Pedro Pablo","Manhattan","Washington Heights",40.84464,-73.9355,"Private room",59,9,26,"2019-05-25",0.44,3,109
"641",35878473,"Eclectic Love Boat, ""VACILANDA"" Far Rockaway",110721237,"Kathryn","Queens","Arverne",40.59549,-73.78857,"Entire home/apt",120,1,0,"",NA,1,81
"642",34678944,"Cozy room at Downtown Manhattan, Chinatown, Soho",250825715,"Cherry","Manhattan","Chinatown",40.7176,-73.99728,"Private room",85,1,3,"2019-06-09",2.73,3,55
"643",22656618,"124 West 60th one bedroom apartment",165898555,"Honey","Manhattan","Upper West Side",40.76973,-73.9848,"Entire home/apt",200,30,0,"",NA,7,365
"644",35866719,"THE WHITE HOUSE BEDROOM 1",269775225,"Dennis","Bronx","Port Morris",40.80146,-73.91673,"Private room",125,3,0,"",NA,2,365
"645",22067480,"Private Rm in trendy Jackson Hts, Qns, 10m to LGA",73826443,"Elizabeth","Queens","Jackson Heights",40.75153,-73.88964,"Private room",120,1,4,"2019-04-07",0.21,1,0
"646",18593138,"Luxury Master Suite - Sunlit, Private floor + bath",278576,"Marc","Brooklyn","Prospect-Lefferts Gardens",40.65746,-73.95221,"Private room",90,3,46,"2019-06-23",1.91,2,197
"647",8275331,"Affordable and Spacious room",32379616,"Fabiola","Bronx","Williamsbridge",40.88301,-73.85452,"Private room",65,5,17,"2017-10-03",0.4,2,123
"648",20820399,"Sunny, Happy Space in Manhattan!",149333702,"Melissa","Manhattan","Washington Heights",40.84381,-73.9385,"Entire home/apt",125,2,4,"2018-05-20",0.19,1,0
"649",29059214,"Comfy Van",10407935,"Meng","Manhattan","SoHo",40.72725,-74.00245,"Entire home/apt",89,1,45,"2019-06-30",4.93,8,34
"650",24656086,"Private 2 BR Mid-Century Modern Apt",186334891,"Muneeba","Brooklyn","Sunset Park",40.66294,-73.99349,"Entire home/apt",169,2,48,"2019-06-23",3.42,2,171
"651",13379511,"Charming Brownstone in Clinton Hill",76037379,"Josh+Emily","Brooklyn","Clinton Hill",40.68594,-73.96293,"Entire home/apt",120,3,2,"2016-11-28",0.05,1,0
"652",24313356,"Luxurious private Upper Westside Bedroom #2",183423525,"Nina","Manhattan","Upper West Side",40.80222,-73.96763,"Private room",65,30,1,"2018-05-13",0.07,4,216
"653",6375124,"Park Slope -Sunny 3BR duplex",738918,"Birgitta","Brooklyn","Park Slope",40.67619,-73.97726,"Entire home/apt",276,3,19,"2019-07-02",0.38,2,78
"654",8435067,"Bright, Light & Sunny Room",18830662,"Jack","Manhattan","Chinatown",40.71707,-73.99066,"Private room",99,3,1,"2015-10-12",0.02,2,0
"655",16337106,"Charming attic Room in Home + Backyard/Near Metro",105394139,"Ciprian","Bronx","Fordham",40.87093,-73.8934,"Private room",58,3,84,"2019-06-23",2.74,4,75
"656",12966974,"Flatiron Oasis",71321195,"Sonia","Manhattan","Chelsea",40.73737,-73.99475,"Entire home/apt",225,1,0,"",NA,1,0
"657",17020317,"Brooklyn Brownstone parlor living with full A/C",679157,"Jeremy","Brooklyn","Prospect Heights",40.68125,-73.97236,"Entire home/apt",199,2,4,"2019-05-20",0.15,1,179
"658",34714207,"sunny quiet apartment, right next to subway",2468616,"Arika","Brooklyn","Crown Heights",40.66873,-73.95243,"Entire home/apt",120,2,0,"",NA,2,311
"659",16252761,"Kosher 1 bedroom with balcony & private bathroom",106272021,"Esther","Brooklyn","Prospect-Lefferts Gardens",40.66313,-73.94028,"Private room",80,1,12,"2018-06-10",0.39,3,5
"660",15550900,"Bright large Williamsburg 1 bed apartment",6521189,"Paul","Brooklyn","Williamsburg",40.70953,-73.96445,"Entire home/apt",190,5,18,"2019-05-29",0.57,1,5
"661",9674142,"1 bed in Chic Apt in Astoria NYC",49620552,"Raul","Queens","Astoria",40.76768,-73.90986,"Private room",59,1,156,"2019-07-02",3.59,4,208
"662",17007971,"Charming Ground Floor",113558977,"Joe","Queens","Rego Park",40.72651,-73.86173,"Entire home/apt",40,1,101,"2019-06-20",3.47,2,74
"663",4135876,"""The Studio"" Harlem Brownstone",21455957,"Jason & Agnes","Manhattan","Harlem",40.81892,-73.94647,"Private room",70,3,86,"2019-01-15",1.48,2,157
"664",927597,"(2) CLEAN HOME AWAY FROM HOME!",4983320,"Terri","Queens","Flushing",40.75444,-73.83057,"Private room",76,1,75,"2017-01-01",1,2,0
"665",12806356,"Elegant/Classy Artist Loft, 2 Priv bdms/CLEAN",8416362,"Margaret","Queens","Long Island City",40.74321,-73.95533,"Entire home/apt",260,21,17,"2018-12-16",0.46,1,42
"666",28656606,"UWS 1 bedroom near everything",3606458,"Mathew","Manhattan","Upper West Side",40.79517,-73.97392,"Entire home/apt",300,1,0,"",NA,2,358
"667",19180465,"Brooklyn Royalty",44140036,"Ricardo","Brooklyn","East Flatbush",40.65185,-73.93388,"Private room",80,2,1,"2017-06-25",0.04,2,158
"668",17980140,"Penthouse in the Clouds",12390595,"Marian","Brooklyn","Bushwick",40.69365,-73.9109,"Private room",60,7,1,"2017-06-16",0.04,1,0
"669",18397006,"Single room",127449170,"Lehui","Queens","Flushing",40.75562,-73.80813,"Private room",180,1,0,"",NA,1,0
"670",9002096,"Queen Size Bedroom with full closet",47013708,"Mark","Brooklyn","Crown Heights",40.67867,-73.96276,"Private room",45,3,3,"2015-11-25",0.07,1,0
"671",26138957,"Charming Sunny Bushwick Abode",9787070,"Denisse","Brooklyn","Bedford-Stuyvesant",40.69462,-73.93249,"Private room",60,4,0,"",NA,1,0
"672",29028761,"#5 Quadruple private bedroom for 1-4 people",42093468,"Tsotne (Tut)","Bronx","Mott Haven",40.81322,-73.91696,"Private room",42,5,7,"2019-07-01",1.08,4,321
"673",36241283,"Enjoy your friendly stay at my place",267943725,"Lana","Brooklyn","Midwood",40.62555,-73.95724,"Private room",50,1,1,"2019-07-02",1,1,86
"674",23485307,"Hotel-like Studio- loft Wall Street",170477315,"Tanya","Manhattan","Financial District",40.70234,-74.01047,"Entire home/apt",130,2,77,"2019-06-30",4.7,1,85
"675",22452728,"Astoria close to JFK, Laguardia Airport, Manhattan",117195769,"Simone","Queens","Astoria",40.76401,-73.90921,"Private room",70,1,92,"2019-06-30",4.96,3,357
"676",13316577,"Spacious Upper Eastside Apt available July-August",7333982,"Paulo","Manhattan","Upper East Side",40.77614,-73.94626,"Entire home/apt",150,7,1,"2016-08-20",0.03,1,0
"677",15036516,"Cozy Bedroom in an Awesome location",62604251,"Jasmine","Brooklyn","Bedford-Stuyvesant",40.69467,-73.94833,"Private room",45,3,0,"",NA,1,0
"678",34120534,"Sunlit Apartment in the ""Friends Building""",128905420,"Vaughn","Manhattan","West Village",40.73195,-74.00626,"Entire home/apt",500,2,3,"2019-06-14",2.31,1,82
"679",19527028,"Cozy duplex in trendy Brooklyn neighbourhood.",6835700,"William","Brooklyn","Prospect Heights",40.67649,-73.96499,"Private room",80,2,28,"2019-06-25",4.35,1,82
"680",33998142,"Sonder | Wall Street | Superior 3BR + Rooftop",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70597,-74.01248,"Private room",616,2,5,"2019-06-12",2.46,327,255
"681",14334031,"Nice Private room on Broadway",7721149,"Ricardo","Manhattan","Washington Heights",40.83735,-73.94351,"Private room",55,3,89,"2019-06-23",2.53,1,66
"682",21780915,"Beautiful Sunny Private Room #1 in Brooklyn",108618132,"Elizabeth","Brooklyn","Bensonhurst",40.61497,-74.00531,"Private room",65,2,30,"2019-06-25",1.55,4,305
"683",36417250,"US Open special 2-bed luxury condo",133288905,"Cherie","Manhattan","Midtown",40.75174,-73.97343,"Entire home/apt",369,4,0,"",NA,3,4
"684",30160167,"Warm little building 温馨小筑 따뜻한 작은 건물 D",92706260,"Kane","Queens","Flushing",40.73941,-73.82099,"Private room",49,1,19,"2019-06-11",2.5,5,48
"685",8813306,"Cozy Apartment Near Times Square",4385138,"Mike","Manhattan","Hell's Kitchen",40.7567,-73.99277,"Entire home/apt",185,2,241,"2019-06-24",5.65,1,22
"686",30291704,"Beautiful Apartment in Staten Island",207856540,"Meir","Staten Island","New Springville",40.58952,-74.15587,"Entire home/apt",119,2,17,"2019-07-05",3.13,1,175
"687",22451798,"Historic Bed Stuy Charmer! Entire Apartment!",4126686,"Michael","Brooklyn","Bedford-Stuyvesant",40.68427,-73.93118,"Entire home/apt",75,3,87,"2019-07-05",4.91,1,267
"688",18362628,"Sunny Lower East Side bedroom",22866591,"Caroline","Manhattan","Lower East Side",40.7183,-73.98639,"Private room",75,2,4,"2017-07-19",0.16,1,0
"689",32232502,"Private bedroom in a charming apartment",45238340,"Fa","Manhattan","East Harlem",40.79196,-73.95048,"Private room",95,1,8,"2019-05-26",2.55,1,131
"690",11187722,"Midtown Manhattan Hideaway",2772230,"Jase","Manhattan","Hell's Kitchen",40.75577,-73.99466,"Entire home/apt",185,2,205,"2019-06-20",5.83,1,233
"691",29564676,"Beautiful Bedroom in Booming Bushwick!",124069492,"Maria","Brooklyn","Bushwick",40.70264,-73.92514,"Private room",65,1,47,"2019-07-03",5.53,2,29
"692",13375936,"Private room in the heart of West Harlem",33248485,"Wyatt","Manhattan","Harlem",40.80321,-73.9521,"Private room",85,1,9,"2016-07-19",0.24,1,0
"693",4838271,"Modern fully furnished bedroom",1304390,"Barry","Brooklyn","Bushwick",40.70037,-73.92821,"Private room",85,4,2,"2018-07-02",0.07,1,364
"694",29135220,"Parisian Style Apartment in Heart of Brooklyn",32830245,"Dora","Brooklyn","Prospect Heights",40.68063,-73.97334,"Entire home/apt",180,2,9,"2019-06-13",1.01,1,0
"695",17819994,"Bedroom in Park Slope, 20 min to city",20846509,"Ludvig","Brooklyn","Park Slope",40.67148,-73.97766,"Private room",95,9,4,"2017-11-11",0.18,1,0
"696",32365636,"Water Front Duplex with Amazing Views and Parking.",132163538,"Alex","Brooklyn","Bay Ridge",40.6348,-74.03788,"Entire home/apt",155,28,0,"",NA,1,339
"697",33766115,"Cozy West Village apt",5549854,"Maja","Manhattan","West Village",40.73684,-74.00844,"Entire home/apt",170,4,2,"2019-06-16",1.36,1,5
"698",34815569,"Cozy apartment, new and super clean!",258651643,"Marcia","Queens","Long Island City",40.75291,-73.92305,"Private room",75,3,4,"2019-06-15",2.35,1,144
"699",12407244,"Charming, Sunny Room in Amazing LES",5790819,"Gracie","Manhattan","Lower East Side",40.7192,-73.98431,"Private room",75,2,3,"2017-01-06",0.08,1,0
"700",13434493,"Private Trendy Bushwick Loft",74903132,"Cassidy","Brooklyn","Bushwick",40.69375,-73.92123,"Private room",41,3,2,"2016-07-27",0.05,1,0
"701",30663416,"Cozy Bedroom w/ Bunk Bed - Private Side Yard!!",227679456,"Jimmy","Brooklyn","Prospect-Lefferts Gardens",40.6609,-73.9412,"Private room",55,1,12,"2019-06-18",1.76,7,58
"702",30379067,"Large Room in Sunnyside",4275601,"Wesley","Queens","Long Island City",40.7351,-73.92526,"Private room",100,1,1,"2019-01-01",0.16,1,364
"703",114229,"Lower East Side 2 Bedroom Apt",314941,"Tony","Manhattan","Lower East Side",40.71895,-73.99434,"Entire home/apt",211,1,52,"2019-06-08",0.6,3,361
"704",23053294,"Quaint, artistic 2 bedroom Brooklyn apartment",7051379,"Susan","Brooklyn","Downtown Brooklyn",40.69727,-73.98552,"Entire home/apt",97,31,8,"2019-05-23",0.59,2,138
"705",4028670,"Luxury 1 Bedroom Sublet ",7877288,"James","Manhattan","Lower East Side",40.72102,-73.98622,"Entire home/apt",120,1,0,"",NA,1,0
"706",16037703,"Private roof deck - 18 min subway to Manhattan",8788534,"Maayan","Brooklyn","Bushwick",40.68903,-73.91828,"Entire home/apt",84,4,88,"2019-07-01",2.88,1,155
"707",36418759,"Spacious Room w/ AC, Laundry, WiFi + Free Cleaning",154980356,"Joanne & Robert","Brooklyn","Bedford-Stuyvesant",40.686,-73.93,"Private room",32,30,0,"",NA,1,10
"708",35170961,"Mott Haven Private Dorm AA",30509656,"Orit","Bronx","Port Morris",40.80844,-73.9316,"Shared room",60,1,0,"",NA,8,89
"709",8032689,"Charming Studio in Prospect Heights",2073942,"Miriam","Brooklyn","Prospect Heights",40.67874,-73.96842,"Entire home/apt",150,1,1,"2015-09-24",0.02,1,0
"710",14237397,"Conveniently located room near train.",25843005,"Daljit","Queens","Long Island City",40.7591,-73.9278,"Private room",49,2,105,"2019-06-22",2.94,3,21
"711",35783252,"Feel like home room in Manhattan",98662265,"Yana","Manhattan","Midtown",40.75061,-73.97233,"Private room",85,1,1,"2019-06-20",1,1,43
"712",4993422,"A Beautiful and Sunny Artist's Home",25744379,"Sonia","Queens","Astoria",40.76958,-73.92223,"Entire home/apt",72,3,36,"2019-06-28",0.71,1,10
"713",29181281,"A Suite with breathtaking views of NYC !",145981682,"Simi","Manhattan","Theater District",40.75982,-73.98418,"Private room",999,1,12,"2019-02-11",1.4,3,213
"714",15219855,"Spacious one bedroom in Union Sq/Greenwich Village",10920393,"Andrew","Manhattan","Greenwich Village",40.73506,-73.99203,"Entire home/apt",275,2,5,"2017-01-01",0.15,1,0
"715",9906768,"Soho/Greenwich Village Bedroom",7655328,"Jessica","Manhattan","Greenwich Village",40.72791,-73.99997,"Private room",79,1,3,"2016-06-27",0.07,3,0
"716",4093591,"1 Room & 1 Bath",11090576,"Michael","Brooklyn","Bushwick",40.69216,-73.90859,"Private room",25,1,8,"2015-01-15",0.14,1,0
"717",4325284,"Lovely, Clean, Comfy w/River Views!",22459182,"Sean","Manhattan","Upper East Side",40.78535,-73.94997,"Entire home/apt",210,1,0,"",NA,1,0
"718",29138655,"RENOVATED LUXURY 3BR 3BATH ON LITTLE WEST STREET",200380610,"Pranjal","Manhattan","Battery Park City",40.70587,-74.01773,"Entire home/apt",433,180,0,"",NA,65,364
"719",25804387,"Private room by Prospect Park in Brooklyn",106783508,"Gilford","Brooklyn","Flatbush",40.65374,-73.96104,"Private room",35,60,0,"",NA,1,0
"720",24430682,"Bedroom Casa Alvarez",179026754,"Maria","Brooklyn","Williamsburg",40.7118,-73.96344,"Private room",89,2,23,"2019-06-30",2,1,103
"721",7101822,"Bright & airy 2BR penthouse apt",3627066,"Andrea","Brooklyn","South Slope",40.66657,-73.98725,"Entire home/apt",190,7,2,"2015-10-17",0.04,1,0
"722",503585,"Charming & Spacious One Bedroom",2483766,"Rebecca (Marks)","Brooklyn","Bedford-Stuyvesant",40.68607,-73.95839,"Entire home/apt",100,5,4,"2013-07-14",0.05,1,0
"723",30499163,"Luxury midtown east apartment",57302064,"Olivia","Manhattan","Midtown",40.75198,-73.9707,"Entire home/apt",595,2,3,"2019-05-17",0.47,1,55
"724",29416986,"Room in the heart of New York City",32896046,"Ramon","Manhattan","Midtown",40.76289,-73.98003,"Private room",115,3,2,"2018-11-25",0.25,1,0
"725",4720558,"Room in a 4 bedroom Apt. in Harlem",14140782,"Adam","Manhattan","Harlem",40.81535,-73.95322,"Private room",80,1,0,"",NA,1,0
"726",12753434,"Entire Times Square 1BD Apartment",4549084,"Judy","Manhattan","Hell's Kitchen",40.75657,-73.9942,"Entire home/apt",175,3,59,"2019-06-28",1.63,1,14
"727",24718788,"Studio with a view",11966882,"Svetlana","Manhattan","Kips Bay",40.73807,-73.98091,"Entire home/apt",119,4,2,"2018-09-30",0.15,1,0
"728",22833434,"UWS Super Host, Spacious Room near Central Park,CU",17848380,"Yi Qun","Manhattan","Upper West Side",40.79551,-73.97221,"Private room",120,1,14,"2018-12-08",0.81,3,360
"729",7570475,"Cosy Master bedroom in Midtown West",16173306,"Ali","Manhattan","Hell's Kitchen",40.76548,-73.99155,"Private room",90,1,0,"",NA,1,0
"730",24961967,"BEAUTIFUL LUX STUDIO -AMAZING ENTERTAINMENT SYSTEM",104684975,"Studio","Brooklyn","Canarsie",40.64361,-73.90435,"Entire home/apt",140,1,1,"2018-06-20",0.08,1,178
"731",24033132,"Wonderfully cozy studio on Waverly w/nice backyard",51038,"Erica","Brooklyn","Clinton Hill",40.69415,-73.96788,"Entire home/apt",95,2,69,"2019-06-30",4.52,6,327
"732",36319154,"Nice and large room to rent in a 2 beds apt",221179834,"Uri","Brooklyn","Sheepshead Bay",40.60146,-73.94673,"Private room",40,2,0,"",NA,1,89
"733",36420855,"1900s 1 Bed Rockaway Beach Bungalow-ByMTA&Beach",271885652,"Elizabeth","Queens","Rockaway Beach",40.58893,-73.81347,"Entire home/apt",89,1,0,"",NA,4,175
"734",8990116,"Bright and spacious 1 bedroom",5485733,"Jelena","Brooklyn","Williamsburg",40.70862,-73.95432,"Entire home/apt",150,2,19,"2017-10-14",0.42,1,0
"735",818337,"Newly Reno Room with Private Bath^",4241953,"Celeste","Queens","Flushing",40.75979,-73.81016,"Private room",57,2,17,"2019-06-22",0.21,4,308
"736",19910074,"Huge Space in Brooklyn's Most Beautiful Area",11878464,"Christine","Brooklyn","Prospect Heights",40.67654,-73.97144,"Private room",85,2,11,"2018-01-01",0.48,1,0
"737",27389930,"42NDFLR VIEWS!LINCOLN SQR-LUXURY MIDTOWNWEST 60TH",200380610,"Pranjal","Manhattan","Upper West Side",40.77095,-73.98626,"Entire home/apt",220,30,0,"",NA,65,364
"738",15681476,"Luxury meets comfort in the heart of Williamsburg!",1314045,"Tim","Brooklyn","Williamsburg",40.71361,-73.94804,"Private room",109,1,228,"2019-06-28",6.97,3,326
"739",23622168,"Spacious Fort Greene Apartment Near All Trains",12968185,"Cristy","Brooklyn","Fort Greene",40.6865,-73.97494,"Entire home/apt",175,2,0,"",NA,1,0
"740",7002139,"Must Love Dogs / Bushwick Brooklyn",2720363,"Ange","Brooklyn","Bushwick",40.68802,-73.91474,"Private room",125,2,4,"2019-06-01",0.19,1,310
"741",15271897,"UNION SQUARE / Perfect Cozy Private Room!",97166562,"Haru","Manhattan","Gramercy",40.73402,-73.9862,"Private room",82,1,88,"2019-06-20",2.76,1,14
"742",16591428,"Sunny Modern Apartment with Terrace, Near Subway",2988712,"Sasha","Bronx","Mount Hope",40.85188,-73.90321,"Entire home/apt",60,90,5,"2018-11-03",0.2,7,94
"743",9926940,"Lofted Tuck-A-Way Private Bedroom",30283911,"Rachel","Brooklyn","Bushwick",40.69924,-73.92392,"Private room",69,2,1,"2016-01-08",0.02,1,0
"744",4641291,"Room in queens covenient safe locat",24030482,"Eddie","Queens","Bellerose",40.72401,-73.72901,"Private room",99,1,3,"2019-05-19",0.23,1,365
"745",28510832,"Private 2 BR apartment near train",67987135,"Siyi","Brooklyn","Bedford-Stuyvesant",40.69105,-73.93723,"Entire home/apt",139,1,8,"2019-04-22",0.86,9,118
"746",9887681,"NEW SUNNY PEACEFUL ROOM in Prime Williamsburg",8119817,"Mila","Brooklyn","Williamsburg",40.71821,-73.94116,"Private room",115,2,0,"",NA,2,121
"747",5845124,"Beautiful Astoria Apartment",30346554,"Kristin","Queens","Astoria",40.76956,-73.91787,"Private room",75,2,6,"2016-06-06",0.12,1,0
"748",12388091,"Diamond in Upper West Side",1704335,"Rem","Manhattan","Upper West Side",40.79749,-73.96307,"Private room",56,7,1,"2016-06-05",0.03,1,0
"749",20263650,"Light Filled Quiet UWS studio",170094,"Lee","Manhattan","Upper West Side",40.79272,-73.97519,"Entire home/apt",120,3,6,"2018-12-16",0.27,1,0
"750",11640637,"Riverside Single Room near Columbia",34220831,"Yilin","Manhattan","Morningside Heights",40.81377,-73.96166,"Private room",46,1,2,"2016-07-29",0.05,1,0
"751",26107318,"Great Townhome!! 1 Stop from Manhattan! Sleeps 6",99268393,"Brian","Queens","Long Island City",40.74436,-73.95205,"Entire home/apt",175,2,42,"2019-07-01",3.77,1,238
"752",30716880,"Prime area locate in Little Italy, Nolita, Soho.",67552519,"Patrick","Manhattan","Nolita",40.72246,-73.99549,"Entire home/apt",228,2,29,"2019-07-01",4.42,2,78
"753",21982177,"Gramercy Park Pied à Terre",6587683,"Angele","Manhattan","Gramercy",40.73716,-73.98835,"Entire home/apt",150,2,21,"2019-06-26",1.1,1,1
"754",4129541,"Wonderful Getaway in Bedstuy",18397763,"Seun And Marie","Brooklyn","Bedford-Stuyvesant",40.68627,-73.93131,"Private room",77,2,38,"2019-03-16",0.66,7,66
"755",7920072,"East Village - private room - chill",10353278,"James","Manhattan","East Village",40.73243,-73.98692,"Private room",96,2,114,"2019-06-28",2.47,2,98
"756",36233091,"1 room in bushwick",258998574,"Emily","Brooklyn","Bushwick",40.70384,-73.92232,"Private room",40,2,1,"2019-07-03",1,1,16
"757",30956743,"1BR Park Slope Apt w/ Private Backyard",87859431,"Melysa","Brooklyn","Park Slope",40.68087,-73.97871,"Entire home/apt",100,2,2,"2019-02-17",0.31,1,1
"758",20071750,"Huge duplex with yard - 15 mins to Manhattan!",3309814,"Monica","Brooklyn","Bushwick",40.69983,-73.92814,"Entire home/apt",154,3,0,"",NA,1,0
"759",29414633,"private room",221574115,"Ahmet","Brooklyn","Bensonhurst",40.61208,-74.00181,"Shared room",15,10,0,"",NA,2,0
"760",26989977,"Beautiful Clinton Hill 1-BR in luxury building",24822059,"Jessica","Brooklyn","Clinton Hill",40.68214,-73.96536,"Entire home/apt",119,6,2,"2018-08-29",0.18,1,0
"761",19609107,"Sanctuary from the City",137884235,"Megan","Brooklyn","Bedford-Stuyvesant",40.69384,-73.9422,"Private room",44,3,4,"2017-07-20",0.16,1,0
"762",34485281,"Corner Studio w abundance of natural light, SoHo",260861596,"The James New York - SoHo","Manhattan","SoHo",40.72243,-74.0043,"Private room",100,1,0,"",NA,7,276
"763",30767663,"1 bedroom apartment in Bushwick",6297882,"Indre","Brooklyn","Bushwick",40.69879,-73.92936,"Entire home/apt",120,3,2,"2019-06-05",0.35,1,0
"764",6689548,"Cozy apartment in Nolita/SoHo",4271676,"Nat","Manhattan","Nolita",40.72287,-73.99593,"Entire home/apt",265,2,90,"2019-06-22",1.95,3,11
"765",29778083,"NYC East Village 1 BR / Studio",28418563,"Eli","Manhattan","East Village",40.72546,-73.98396,"Entire home/apt",179,1,20,"2019-07-01",2.65,1,268
"766",33544900,"Modern Suite in Bed-Stuy",252765359,"Bianca","Brooklyn","Bedford-Stuyvesant",40.67837,-73.91871,"Entire home/apt",60,2,5,"2019-06-30",1.53,1,0
"767",23238781,"GUEST ROOM in a Beautiful 2 bedroom Apartment",81066021,"Javerick","Brooklyn","Bedford-Stuyvesant",40.6893,-73.94573,"Private room",67,3,16,"2019-06-15",1.11,2,307
"768",15360787,"Large Bdrm/Full Bath for Guests/Gym/Elevator bldg.",98053423,"Michelle","Manhattan","Harlem",40.80968,-73.94425,"Private room",99,1,31,"2019-07-06",2.63,1,123
"769",32959315,"Luxury 3 BR loft for the ideal NYC experience!",150273801,"Angie","Queens","Glendale",40.70504,-73.86933,"Entire home/apt",131,3,11,"2019-06-18",2.87,1,319
"770",6304928,"Huge Backyard  - Williamsburg Loft",886705,"Nicholas","Brooklyn","Williamsburg",40.71749,-73.96525,"Entire home/apt",249,2,4,"2015-06-22",0.08,1,0
"771",35855199,"Beautiful bedroom in NYC! Minutes to Central Park!",268807394,"Dean","Manhattan","East Harlem",40.80143,-73.93916,"Private room",80,3,0,"",NA,3,205
"772",14383283,"(Room201)7分钟拉瓜迪机场,19分钟肯尼迪机场｡皇后区法拉盛中心,地段超好｡#201",75216989,"Wenqin","Queens","Flushing",40.76333,-73.82879,"Private room",35,1,61,"2019-05-18",1.72,4,342
"773",5288376,"Cozy room on Upper West Side",11297009,"Lex","Manhattan","Upper West Side",40.78785,-73.97717,"Private room",59,1,15,"2017-09-04",0.29,4,330
"774",20235984,"Bright Room in a 4-bed Apartment in Bushwick",34821813,"James","Brooklyn","Bushwick",40.70115,-73.9212,"Private room",55,6,0,"",NA,1,0
"775",2062630,"Large 1 bedroom apartment (shared)",6313448,"Lexy","Bronx","Bronxdale",40.85667,-73.86543,"Entire home/apt",80,1,1,"2014-08-19",0.02,1,0
"776",2904571,"Carroll Gardens Brooklyn Apartment ",6789600,"Derek","Brooklyn","Carroll Gardens",40.67786,-73.99871,"Entire home/apt",149,6,2,"2015-08-07",0.04,1,0
"777",22232328,"LUX 2Bed/UWS Gem! 
5 Min Walk to Central Park",57470846,"Melissa","Manhattan","Upper West Side",40.78472,-73.97575,"Entire home/apt",175,3,0,"",NA,1,0
"778",394026,"ArtistLoft-MccarenPark-Williamsburg",1651591,"Todd","Brooklyn","Greenpoint",40.72049,-73.95221,"Private room",90,2,2,"2018-10-08",0.02,2,89
"779",8843995,"Charming and Artsy Studio Apartment",46314409,"Jake And Catharine","Brooklyn","Bedford-Stuyvesant",40.68549,-73.93268,"Entire home/apt",100,3,151,"2019-06-29",3.32,1,105
