"","drivers","age","gender","income","work_hours","distance","bonus","satisfaction","leaving"
"2366",0,31,1,316147,7,63,27409,3,5
"2367",1,30,1,344959,10,81,10000,5,4
"2368",0,29,0,269835,9,49,57932,3,3
"2369",0,25,0,282480,8,51,64199,3,2
"2370",1,29,1,301781,7,68,41963,2,4
"2371",1,30,1,380253,10,44,30678,3,3
"2372",1,29,1,331572,12,85,21543,1,2
"2373",0,29,1,217690,6,81,10000,4,5
"2374",1,35,1,317728,9,79,32312,3,3
"2375",1,29,1,314977,9,55,10000,3,3
"2376",1,30,1,449999,9,112,27983,5,2
"2377",0,29,0,266875,7,64,71906,3,4
"2378",0,28,1,269574,9,48,10000,3,4
"2379",0,30,1,281561,8,127,58223,3,4
"2380",1,30,1,257351,12,100,23544,3,3
"2381",0,33,0,234145,9,115,12608,3,2
"2382",0,30,1,269799,7,83,18332,4,4
"2383",1,31,1,281695,8,104,13778,4,2
"2384",0,27,1,248481,10,74,19499,2,3
"2385",1,33,1,244306,9,41,10000,5,5
"2386",1,30,1,470496,9,70,29860,4,4
"2387",1,29,0,315822,10,93,25929,2,1
"2388",0,33,0,285309,6,78,35021,3,4
"2389",1,30,1,253720,9,79,18856,4,5
"2390",0,29,1,330254,8,86,56983,4,5
"2391",1,31,1,255122,7,111,28526,3,3
"2392",0,31,1,266745,6,98,45239,3,4
"2393",0,30,1,271798,9,101,24825,5,3
"2394",0,33,0,182845,8,113,10000,3,3
"2395",0,30,1,235179,7,71,10086,4,3
"2396",1,28,1,347360,9,63,20440,2,1
"2397",1,27,1,313609,11,58,14472,3,4
"2398",0,30,1,219293,9,55,34000,3,2
"2399",0,29,0,319650,7,47,39733,4,4
"2400",0,26,1,262980,8,68,55711,2,1
"2401",0,30,1,262919,8,105,10000,2,3
"2402",0,30,1,238973,8,75,44727,2,3
"2403",1,29,1,301192,10,89,46445,5,3
"2404",1,28,1,353731,10,88,10000,3,4
"2405",0,30,1,317901,9,65,10000,5,5
"2406",0,30,1,271433,7,73,21821,3,5
"2407",1,31,0,369631,10,72,21147,3,3
"2408",0,30,0,365895,8,45,42791,4,4
"2409",0,28,0,314153,7,83,60776,3,3
"2410",1,31,1,342564,8,76,14045,1,4
"2411",0,30,0,295855,8,117,10000,4,4
"2412",0,31,1,256490,8,76,55951,4,4
"2413",0,30,1,333174,9,21,10000,3,4
"2414",1,30,0,399239,12,99,25894,2,3
"2415",1,30,0,236422,10,110,15600,2,4
"2416",1,32,1,454798,10,89,10263,2,2
"2417",0,32,1,274099,7,109,13198,3,5
"2418",1,32,1,361450,9,104,36562,2,3
"2419",0,26,1,337084,8,54,33034,4,3
"2420",1,28,1,317707,10,76,20519,4,4
"2421",1,29,1,376861,11,77,13485,5,5
"2422",1,28,0,380541,7,88,12794,5,4
"2423",1,32,1,298204,12,47,10000,1,2
"2424",0,34,1,373103,6,92,34460,4,1
"2425",0,24,1,185408,9,73,62015,4,3
"2426",0,29,1,289702,9,39,35909,2,3
"2427",1,31,1,453800,7,83,16057,4,4
"2428",0,28,1,295187,8,47,15607,3,4
"2429",0,29,1,244094,9,106,21100,3,4
"2430",1,31,1,335621,9,72,32736,4,3
"2431",1,27,1,395738,11,45,15144,2,1
"2432",0,27,0,308017,8,80,10000,2,3
"2433",0,28,0,260072,8,43,17476,1,2
"2434",0,30,0,325234,6,74,34188,2,3
"2435",1,33,1,368057,10,96,10000,1,3
"2436",0,30,1,252757,10,70,10000,4,4
"2437",1,27,1,437149,8,64,15785,4,3
"2438",1,31,0,378453,9,53,10000,3,4
"2439",0,30,1,255501,7,99,10000,1,2
"2440",0,29,0,303304,11,100,10000,4,4
"2441",0,29,1,295019,10,90,10000,5,3
"2442",1,32,1,274726,9,93,10000,4,3
"2443",1,30,1,386804,9,74,19402,5,4
"2444",0,32,1,269774,10,75,27826,2,2
"2445",0,33,1,304545,8,90,56458,5,4
"2446",0,27,0,355727,8,82,24344,5,3
"2447",1,27,1,347137,11,74,19349,5,3
"2448",1,33,1,303699,10,87,15631,4,4
"2449",0,33,0,267292,9,126,29313,4,4
"2450",0,28,1,291374,8,81,59312,3,4
"2451",1,29,0,342495,10,36,28745,1,1
"2452",1,31,1,319569,9,95,25800,4,3
"2453",1,28,0,342710,11,87,21731,1,2
"2454",1,29,1,318323,10,109,10000,4,5
"2455",0,31,0,251962,5,95,16375,2,2
"2456",0,30,1,290644,9,47,55002,2,4
"2457",0,29,1,302689,10,85,10000,3,1
"2458",0,31,1,347461,7,38,52455,4,5
"2459",0,30,0,296752,11,68,17762,2,3
"2460",0,33,1,333193,7,100,10000,5,2
"2461",0,29,0,277645,8,68,31099,3,3
"2462",1,35,1,234705,10,75,37031,3,4
"2463",0,28,0,281379,6,98,10000,4,3
"2464",0,36,0,262786,8,113,10000,5,4
"2465",0,24,1,216695,9,106,10000,4,5
"2466",1,31,1,437281,12,87,10000,2,3
"2467",0,30,1,227492,6,72,10000,3,3
"2468",0,32,0,305346,10,135,10000,4,4
"2469",0,28,1,298535,9,64,24316,3,1
"2470",0,31,1,264542,10,85,48455,3,5
"2471",1,30,1,416296,11,116,28232,5,4
"2472",0,28,0,280584,8,71,10000,5,3
"2473",0,28,1,250845,8,86,23502,3,4
"2474",1,29,0,346789,11,88,28781,3,4
"2475",0,28,0,299744,9,64,10000,3,3
"2476",1,31,1,253923,10,92,10329,1,1
"2477",1,31,1,320407,12,62,24638,2,5
"2478",1,29,1,366010,10,122,17528,3,3
"2479",1,30,1,214507,8,103,25024,2,3
"2480",1,31,1,357521,13,51,10000,2,2
"2481",1,31,1,335472,9,91,14930,4,5
"2482",0,29,1,258517,10,84,10000,2,2
"2483",0,27,1,272444,9,75,41652,2,3
"2484",1,28,1,405196,12,82,17204,2,3
"2485",1,35,1,288633,12,81,31753,3,5
"2486",1,30,1,292861,11,81,24256,2,2
"2487",1,29,1,305965,9,97,12227,4,4
"2488",1,29,1,338676,8,99,37499,3,4
"2489",0,29,1,292333,6,72,111133,3,5
"2490",1,30,0,317135,10,112,13004,3,4
"2491",1,30,1,306789,13,75,21487,5,4
"2492",1,31,1,348226,11,53,33366,2,2
"2493",1,31,1,371575,11,55,10807,4,1
"2494",1,30,1,307116,9,134,19452,4,3
"2495",1,28,1,356309,9,91,10000,2,3
"2496",0,30,0,304137,8,83,19174,3,2
"2497",0,30,0,293701,11,127,10000,4,4
"2498",0,26,0,282411,7,42,53670,2,2
"2499",0,30,1,202770,7,116,40716,3,4
"2500",1,30,1,300886,7,129,37780,2,2
"2501",1,34,1,359673,10,69,12943,2,1
"2502",1,30,0,445210,9,86,10000,2,2
"2503",1,27,1,419795,9,74,10000,1,4
"2504",1,28,1,334016,11,75,19421,4,5
"2505",1,31,0,288304,11,51,22585,1,2
"2506",0,29,1,282730,10,104,10000,5,4
"2507",1,32,1,198799,8,106,10000,2,1
"2508",1,29,1,397053,11,70,29818,2,3
"2509",0,30,1,319375,10,87,34133,2,3
"2510",1,28,0,267867,10,96,23049,4,4
"2511",0,31,1,282729,9,120,40358,2,2
"2512",0,28,1,319547,9,109,31582,2,1
"2513",1,26,1,302165,8,55,10000,2,2
"2514",0,28,0,247194,8,95,10000,4,2
"2515",1,33,1,404665,9,120,19713,3,5
"2516",1,32,1,361600,10,109,10000,2,2
"2517",1,30,1,380959,9,83,41577,1,3
"2518",0,31,1,286408,8,74,43951,3,4
"2519",1,30,1,375224,10,90,20491,4,3
"2520",1,29,1,351027,10,112,11529,4,3
"2521",0,34,1,260075,7,80,10000,4,3
"2522",1,32,0,388279,10,92,29019,2,3
"2523",1,30,1,290894,12,74,21994,1,4
"2524",1,30,1,374282,7,61,21075,3,4
"2525",0,29,1,239112,8,82,26538,4,5
"2526",1,30,0,360808,10,136,10000,3,4
"2527",0,29,1,283366,7,84,10000,3,4
"2528",1,28,1,275444,10,104,10000,5,3
"2529",1,28,1,376529,9,123,10000,5,5
"2530",0,29,1,288747,9,74,16335,4,2
"2531",0,26,1,279749,10,92,10000,3,4
"2532",1,35,1,367423,10,65,10000,4,4
"2533",0,29,1,300486,8,56,17149,3,3
"2534",0,32,1,221054,8,75,10000,3,4
"2535",0,29,0,223718,7,105,21857,3,3
"2536",0,31,1,238651,7,56,10000,2,2
"2537",0,30,1,331923,9,72,15758,3,4
"2538",0,30,1,259886,9,53,24872,3,4
"2539",1,33,1,284145,11,47,31597,2,2
"2540",1,31,1,369529,12,85,19192,4,4
"2541",0,29,1,290924,8,90,10000,4,3
"2542",0,31,1,292671,8,102,10000,4,3
"2543",1,28,0,349274,10,85,24431,1,2
"2544",0,29,1,354931,8,60,10000,4,3
"2545",0,29,0,267638,10,65,11691,4,2
"2546",1,30,1,321795,9,74,20037,3,5
"2547",0,28,1,316916,10,41,10000,5,4
"2548",0,28,1,284972,8,96,10000,3,4
"2549",1,34,1,402740,12,104,10000,1,3
"2550",1,28,1,396710,9,116,39150,1,4
"2551",0,31,1,241232,9,65,10000,5,5
"2552",1,30,1,357825,11,56,10164,2,2
"2553",1,33,0,400300,11,81,44117,3,3
"2554",1,35,1,364259,13,85,27808,5,4
"2555",0,27,1,254432,8,68,55147,2,5
"2556",0,30,1,257256,11,64,35466,4,4
"2557",1,32,1,284374,9,90,22194,5,4
"2558",0,34,0,297909,9,32,22657,3,3
"2559",1,29,1,380171,10,74,37220,3,3
"2560",1,29,1,337967,11,77,23362,3,2
"2561",1,32,1,364181,9,98,14612,4,4
"2562",0,30,0,307033,8,66,17364,4,4
"2563",1,29,0,341023,12,79,35425,3,4
"2564",0,31,0,227721,7,107,18689,3,2
"2565",0,29,1,256677,10,43,28594,3,3
"2566",0,31,1,206742,11,60,49715,4,4
"2567",1,29,1,365467,11,111,32635,5,5
"2568",1,31,0,286481,9,83,10000,2,4
"2569",0,32,1,277900,8,116,31854,3,5
"2570",0,33,1,246682,8,119,54548,5,4
"2571",0,32,1,293060,9,69,23249,5,1
"2572",1,30,0,306410,11,94,21980,5,3
"2573",0,26,1,249202,9,48,38228,3,4
"2574",0,27,1,291873,8,81,21709,5,4
"2575",1,27,1,413193,11,75,28481,4,3
"2576",0,30,1,266573,8,127,10000,4,3
"2577",1,33,1,279895,11,82,16483,1,2
"2578",1,28,1,388189,11,109,18157,4,1
"2579",0,32,1,267373,9,176,88604,3,4
"2580",1,30,1,300657,10,77,10000,4,4
"2581",1,29,0,263983,12,132,17952,4,1
"2582",0,32,1,275488,9,117,22990,4,4
"2583",1,29,1,424625,10,79,11397,1,2
"2584",0,28,1,241199,8,53,10000,3,5
"2585",0,28,1,166716,9,96,42786,4,4
"2586",0,31,1,233564,8,55,25355,4,5
"2587",1,29,1,267030,9,70,10296,2,2
"2588",0,25,1,325437,9,84,10000,2,3
"2589",1,28,1,265257,10,104,10000,2,3
"2590",1,29,1,342380,11,61,39802,2,2
"2591",0,31,1,281627,9,77,31613,4,4
"2592",0,35,1,282008,6,68,10000,2,1
"2593",1,30,1,359090,12,108,25627,3,5
"2594",1,32,1,318913,8,104,27283,3,3
"2595",0,29,0,218963,7,73,20205,2,3
"2596",1,31,1,353718,10,66,19550,3,3
"2597",1,28,1,249341,7,84,25535,1,2
"2598",0,31,1,346954,9,65,10000,3,5
"2599",1,31,0,335216,10,80,10000,5,4
"2600",1,27,1,247950,7,101,19939,1,3
"2601",0,32,1,289066,10,76,12759,4,5
"2602",1,31,1,333954,8,102,34048,3,4
"2603",1,25,0,329491,9,105,10000,5,4
"2604",1,31,0,385016,9,93,20703,1,5
"2605",1,29,1,297155,10,56,32969,2,2
"2606",1,32,1,364730,13,79,10000,3,4
"2607",0,31,1,209947,8,56,33467,4,3
"2608",1,29,0,335976,9,87,10000,4,3
"2609",1,29,1,375784,10,101,24458,5,5
"2610",1,26,1,290948,8,36,41843,5,4
"2611",0,31,1,282140,7,91,10000,4,4
"2612",1,29,0,319131,11,77,15189,2,3
"2613",1,27,1,359368,11,83,15294,2,1
"2614",0,30,1,311527,8,73,78357,2,3
"2615",0,29,1,303997,10,78,101039,3,5
"2616",0,28,1,245166,8,88,19336,3,4
"2617",1,34,1,231926,9,100,35216,4,4
"2618",0,31,1,280688,9,69,10000,4,3
"2619",1,28,1,418070,8,93,34067,3,1
"2620",0,31,1,252107,9,70,46819,3,5
"2621",1,31,1,319029,10,93,23372,1,5
"2622",0,31,1,301356,8,56,14676,3,4
"2623",0,30,1,274572,7,112,88851,3,5
"2624",0,30,1,307312,10,54,10000,3,4
"2625",0,28,1,227292,8,89,60303,3,4
"2626",1,29,0,421719,7,80,40282,2,3
"2627",1,32,1,425230,11,125,16283,1,4
"2628",0,30,1,199448,8,116,32779,5,3
"2629",0,28,1,292458,6,113,25545,3,2
"2630",1,28,0,401326,9,94,10000,2,5
"2631",1,29,1,476086,11,91,29529,4,4
"2632",1,30,1,382761,10,73,23041,4,4
"2633",1,29,1,286376,11,90,28893,1,3
"2634",0,27,1,306147,6,89,10000,3,5
"2635",0,29,1,262863,10,77,39752,3,4
"2636",0,30,0,253490,10,83,30617,5,3
"2637",0,30,1,243949,6,84,76083,2,3
"2638",1,32,0,368926,11,50,19298,3,1
"2639",1,29,1,338137,9,92,32012,3,3
"2640",1,30,1,301630,6,97,33233,3,2
"2641",0,28,1,311039,7,89,10000,5,5
"2642",0,32,0,227026,8,78,20517,4,3
"2643",1,34,1,291970,12,110,18967,5,3
"2644",1,31,0,430594,10,65,10000,2,4
"2645",0,31,1,295531,8,82,52961,5,5
"2646",0,32,0,265239,7,15,15891,3,3
"2647",1,32,1,346709,11,70,20844,2,3
"2648",1,32,0,348789,10,69,10000,4,2
"2649",1,31,0,332539,9,86,23528,1,2
"2650",0,30,0,315201,9,100,10000,2,3
"2651",0,27,1,276054,7,89,60694,3,1
"2652",0,32,1,271084,7,81,24845,4,3
"2653",0,30,1,284068,9,56,10000,3,3
"2654",0,26,0,256086,8,87,66755,2,1
"2655",0,28,1,260176,9,135,10000,4,3
"2656",1,30,1,395189,10,62,30435,3,5
"2657",1,32,1,258330,8,98,32976,1,2
"2658",1,32,0,227430,10,104,24690,4,3
"2659",0,28,1,289132,7,63,33981,5,4
"2660",1,32,0,347812,9,85,19922,2,1
"2661",0,30,1,252670,8,67,34576,4,4
"2662",1,26,0,302285,11,80,17529,5,4
"2663",0,25,1,328530,7,39,32747,3,3
"2664",1,31,1,360205,8,86,32151,5,3
"2665",0,31,1,312942,8,25,46178,3,4
"2666",1,29,1,356592,11,68,32366,3,4
"2667",1,32,1,344537,8,111,35896,3,4
"2668",1,32,1,280478,6,82,18616,3,3
"2669",1,30,1,311906,11,69,16105,3,5
"2670",1,31,1,402602,11,82,24554,2,3
"2671",0,33,1,310066,7,70,10000,5,5
"2672",0,29,1,300830,5,81,23858,3,5
"2673",1,28,1,338384,10,53,39307,4,4
"2674",0,27,1,254842,8,115,49154,3,4
"2675",1,34,1,432799,9,94,10000,3,4
"2676",0,29,1,322864,8,65,33441,3,3
"2677",0,31,1,202372,7,72,15303,4,3
"2678",0,30,1,371933,8,49,10000,2,2
"2679",1,28,0,350601,8,59,28358,1,2
"2680",0,33,1,301309,10,76,52462,2,2
"2681",0,31,1,252130,9,109,11247,3,5
"2682",0,31,1,243564,9,66,10000,4,5
"2683",0,30,1,216493,6,34,10000,4,5
"2684",0,29,0,338192,7,95,64568,4,4
"2685",1,33,1,253956,6,109,19375,3,4
"2686",1,32,1,350544,9,62,10000,2,4
"2687",0,29,1,251841,8,80,75590,4,3
"2688",0,31,1,300500,7,67,35412,5,3
"2689",0,30,1,256771,8,89,62631,3,3
"2690",1,30,1,247110,8,82,44751,2,2
"2691",1,30,1,329686,8,112,10000,3,4
"2692",0,29,1,302112,8,125,10000,3,3
"2693",0,27,0,309777,10,132,44221,4,4
"2694",1,30,0,472671,9,56,26330,4,4
"2695",0,31,0,278207,7,81,48546,4,5
"2696",1,30,1,288470,10,65,17913,2,5
"2697",1,29,1,281871,8,92,23335,2,1
"2698",0,25,1,336362,8,88,10000,4,5
"2699",0,31,1,265422,7,90,34241,5,4
"2700",1,32,1,374754,9,119,23637,1,2
"2701",1,33,0,407220,9,71,35276,3,4
"2702",1,29,0,240122,11,63,25344,2,2
"2703",1,32,1,282620,11,69,10000,4,5
"2704",1,30,0,398843,10,84,26195,3,1
"2705",1,30,1,328677,10,79,17881,5,5
"2706",1,29,1,272886,12,63,10000,4,4
"2707",1,33,1,325432,11,77,25236,4,4
"2708",0,28,0,303230,8,69,10000,3,5
"2709",0,29,0,276856,10,99,10000,4,4
"2710",0,28,1,265143,9,81,10000,4,2
"2711",1,29,1,293883,9,72,11884,3,5
"2712",0,32,0,272373,6,103,22016,2,2
"2713",1,27,1,258561,10,73,29018,1,3
"2714",1,28,1,258654,14,98,10000,2,2
"2715",0,27,0,223468,9,52,95171,3,2
"2716",1,30,1,358892,6,86,23272,4,4
"2717",0,32,1,275575,9,17,23653,3,4
"2718",1,29,1,328200,9,94,31105,5,4
"2719",1,28,1,309473,9,76,15210,3,4
"2720",0,28,0,329840,9,78,10000,4,3
"2721",0,32,0,323160,8,56,24469,4,4
"2722",0,31,0,222888,7,74,92265,4,4
"2723",0,29,1,266933,8,103,48124,3,1
"2724",1,28,1,315266,9,46,17648,3,3
"2725",0,31,1,312918,9,103,20545,2,1
"2726",1,30,1,359445,8,115,12273,5,1
"2727",1,31,1,371272,8,88,31426,4,3
"2728",1,30,1,333056,9,78,10000,2,1
"2729",1,28,1,399265,11,68,10000,1,1
"2730",1,30,1,379316,8,73,22844,1,2
"2731",0,33,1,356107,9,123,10000,3,4
"2732",1,32,1,410457,9,93,19641,5,4
"2733",0,27,1,230327,11,76,26727,5,4
"2734",1,30,1,427740,8,122,15446,1,3
"2735",1,28,0,310919,8,113,35061,4,3
"2736",0,31,0,294293,8,98,10000,3,3
"2737",1,29,1,419974,10,106,21428,2,2
"2738",1,29,1,219516,9,85,23140,5,3
"2739",0,34,0,265724,9,26,10000,3,4
"2740",0,25,1,281989,10,63,10000,4,4
"2741",0,32,1,312640,9,100,39208,4,5
"2742",1,28,1,301319,11,67,10000,5,3
"2743",0,29,1,291942,8,88,60868,5,1
"2744",1,32,1,443791,11,101,28620,4,3
"2745",0,34,1,298635,10,54,14987,5,4
"2746",1,30,1,436392,9,79,31655,3,4
"2747",0,35,1,335786,7,118,10974,2,1
"2748",1,33,1,348993,10,45,24371,1,2
"2749",0,30,1,246007,7,59,17096,4,4
"2750",0,29,0,261966,8,68,30922,4,5
"2751",0,29,1,327428,6,99,10000,5,4
"2752",0,29,0,328441,9,62,39345,3,3
"2753",0,28,1,309372,8,58,47021,3,5
"2754",0,31,1,286810,10,103,37482,4,4
"2755",1,28,1,343550,8,82,11658,4,4
"2756",1,33,1,316933,8,87,10000,1,2
"2757",1,29,0,352572,10,49,31970,3,1
"2758",0,35,0,300610,8,81,10000,2,3
"2759",1,30,1,274833,9,79,10000,4,5
"2760",1,32,0,400938,11,75,22558,3,4
"2761",0,29,1,375153,10,84,10000,4,5
"2762",1,28,0,385532,11,61,25567,4,1
"2763",1,30,1,451309,11,72,25274,4,5
"2764",1,28,1,338994,10,60,10000,2,1
"2765",0,31,1,330748,7,82,41434,2,2
"2766",0,30,1,253424,10,137,58806,3,5
"2767",1,32,0,306838,8,74,20633,3,4
"2768",1,25,1,345254,8,43,30591,3,5
"2769",0,30,1,245870,7,60,45578,4,4
"2770",1,30,1,412366,10,116,25196,5,3
"2771",0,28,1,336895,9,85,23792,2,2
"2772",0,33,1,290534,7,92,63896,4,3
"2773",1,26,0,450980,9,111,26591,1,2
"2774",0,28,1,288127,7,92,49129,3,4
"2775",0,32,1,349495,7,42,16550,4,5
"2776",1,30,0,361666,11,117,25605,2,1
"2777",0,28,1,329814,6,70,10000,4,3
"2778",1,34,1,358200,13,86,20357,2,3
"2779",1,34,0,416628,10,73,25181,1,2
"2780",1,29,0,417571,9,63,12983,5,3
"2781",0,28,0,206447,9,68,10000,4,5
"2782",0,30,1,282565,7,101,32182,3,5
"2783",0,28,1,321391,9,77,48404,4,5
"2784",0,31,0,316645,7,75,17822,3,4
"2785",0,29,0,226608,12,56,10000,3,4
"2786",0,28,0,303478,9,87,30044,4,5
"2787",1,28,1,301332,9,117,10000,3,4
"2788",0,29,1,246154,7,70,20159,3,1
"2789",0,32,1,308979,8,36,10000,2,1
"2790",1,27,1,302117,11,65,23120,4,4
"2791",1,28,0,242742,8,76,10000,3,4
"2792",0,29,0,247182,8,71,10000,3,5
"2793",0,31,1,357855,9,53,18211,4,3
"2794",1,33,1,217543,10,86,19041,4,4
"2795",1,31,1,340085,9,100,19805,1,1
"2796",0,27,1,256382,9,65,10000,2,3
"2797",0,30,0,292514,7,73,10289,3,4
"2798",0,29,0,296783,9,108,10013,3,3
"2799",1,30,1,266255,10,84,10000,1,3
"2800",0,27,1,331991,9,94,48940,3,5
"2801",0,25,1,266270,9,73,11452,3,2
"2802",0,30,1,269513,6,62,10000,4,1
"2803",1,33,1,375162,7,82,17744,3,4
"2804",1,32,0,293896,12,89,25059,5,3
"2805",1,32,0,306207,10,93,25494,2,3
"2806",0,28,1,325225,7,40,31062,3,3
"2807",0,28,1,256614,8,65,41853,2,2
"2808",0,31,1,261660,8,55,10000,2,2
"2809",1,31,1,364063,11,130,17416,3,3
"2810",1,32,1,271305,11,62,21520,2,3
"2811",0,30,0,312744,8,85,10000,3,3
"2812",0,28,1,332564,8,106,17012,2,2
"2813",1,29,1,283587,9,103,10000,1,2
"2814",0,33,0,286457,7,35,15410,3,1
"2815",0,30,1,291370,8,72,10000,3,4
"2816",0,28,1,314567,10,102,38741,4,4
"2817",0,31,0,295125,9,99,10000,3,3
"2818",1,32,1,332985,8,112,23583,3,4
"2819",0,33,0,284559,7,79,10000,4,4
"2820",1,31,1,438948,9,118,25207,4,2
"2821",0,25,1,285501,7,73,32458,3,1
"2822",1,29,0,334774,8,116,19314,4,3
"2823",0,29,1,283190,7,16,28930,2,5
"2824",0,30,1,288071,9,115,29641,3,3
"2825",1,31,1,170635,9,37,36715,1,3
"2826",1,34,1,357201,12,94,26488,1,3
"2827",1,30,0,223281,11,100,17838,2,2
"2828",1,31,0,280092,10,126,16915,2,1
"2829",1,29,1,455597,8,115,10000,2,1
"2830",0,30,1,257564,9,92,10000,1,3
"2831",1,32,1,310406,9,108,22175,4,3
"2832",0,32,1,264926,9,47,46571,3,3
"2833",0,31,0,298082,10,70,22235,3,4
"2834",0,31,1,325071,8,88,28950,4,4
"2835",1,29,1,268312,10,83,34502,3,4
"2836",1,29,0,303420,7,44,36913,1,1
"2837",0,31,1,286156,8,63,10000,2,2
"2838",1,28,1,280641,10,72,16529,2,1
"2839",0,31,1,318885,8,124,13055,3,4
"2840",0,31,1,248715,6,79,10000,4,4
"2841",0,35,1,318143,8,121,11011,4,4
"2842",1,35,0,247363,8,91,20453,5,3
"2843",0,30,1,316058,9,66,49731,3,1
"2844",0,28,1,237198,8,136,62815,4,5
"2845",1,30,1,292666,10,82,10000,5,3
"2846",0,31,0,250180,8,115,40983,2,2
"2847",0,28,1,385869,9,79,59963,4,4
"2848",1,30,1,204192,7,107,34188,5,2
"2849",1,26,0,340533,13,88,29420,1,3
"2850",0,28,1,280908,9,48,41156,3,1
"2851",0,28,1,304707,7,67,26200,3,5
"2852",0,31,1,328735,8,50,15575,3,4
"2853",1,30,1,459147,9,76,18462,5,3
"2854",0,31,1,265610,8,63,50581,3,1
"2855",1,32,1,400256,14,95,22510,4,3
"2856",1,28,0,318019,8,64,20139,4,4
"2857",0,29,0,227535,10,72,32314,4,5
"2858",1,29,0,352936,8,83,10000,3,5
"2859",0,31,1,241315,8,106,10000,3,3
"2860",0,26,1,204451,10,60,15139,4,3
"2861",0,29,0,239518,9,60,10000,3,5
"2862",1,29,1,401187,10,80,15640,2,3
"2863",1,29,1,344909,10,86,40906,5,4
"2864",1,30,0,236312,9,86,26201,4,5
"2865",1,28,0,308424,10,112,10000,4,1
"2866",0,29,1,283982,8,75,31829,3,4
"2867",1,30,0,424303,11,89,14553,5,4
"2868",1,32,0,412664,9,42,12584,3,4
"2869",1,30,0,292699,9,78,10000,3,3
"2870",1,29,1,244561,8,101,10000,1,2
"2871",0,34,1,270574,8,98,10000,3,4
"2872",0,33,1,246755,8,42,41925,4,5
"2873",0,31,0,284451,8,74,44025,4,5
"2874",1,31,1,364273,9,68,40253,3,1
"2875",1,32,1,323850,9,107,34202,5,4
"2876",0,32,1,223207,9,72,53038,4,4
"2877",0,30,1,228942,9,97,10000,2,3
"2878",0,29,1,239047,8,73,65945,3,4
"2879",0,26,1,261665,8,104,59802,2,2
"2880",0,31,1,235063,10,93,10000,2,3
"2881",1,32,1,349842,11,50,15660,2,2
"2882",0,31,1,281618,9,84,25205,3,3
"2883",0,33,0,260328,8,91,33523,3,4
"2884",1,27,1,343021,9,116,18771,2,3
"2885",1,31,1,349470,10,99,23268,5,4
"2886",0,29,1,203296,9,84,69412,3,5
"2887",0,28,1,335556,10,50,10903,3,1
"2888",0,31,1,240414,8,83,45312,5,4
"2889",0,32,0,305117,7,53,10000,3,3
"2890",1,28,1,425700,6,114,34272,5,2
"2891",1,30,1,349506,8,59,11514,4,5
"2892",0,31,1,254250,6,72,83835,2,2
"2893",0,31,0,272499,7,89,56589,2,2
"2894",0,29,1,308531,8,25,49992,3,3
"2895",1,29,1,349014,11,62,10215,5,3
"2896",0,30,1,288361,7,44,10000,3,4
"2897",0,34,1,285554,8,112,41569,3,4
"2898",1,32,1,328961,8,60,31821,1,3
"2899",1,32,0,310645,10,97,31787,3,4
"2900",0,31,1,265005,9,108,55903,2,1
"2901",1,31,1,248073,9,83,26737,2,2
"2902",0,29,1,284768,9,111,58074,3,3
"2903",0,30,0,233956,9,93,42669,3,4
"2904",0,34,1,247545,7,45,27963,5,5
"2905",0,33,1,328220,5,70,21452,2,2
"2906",0,30,0,320022,8,101,47431,3,4
"2907",0,32,1,215663,7,72,86392,3,5
"2908",0,28,1,205050,10,86,12921,3,4
"2909",0,26,0,253646,7,129,38752,3,4
"2910",0,30,1,263082,8,72,30379,5,4
"2911",1,29,1,277120,8,103,22706,3,5
"2912",1,29,1,347176,7,105,15268,3,4
"2913",0,28,1,243380,8,33,21618,3,4
"2914",1,31,1,416806,10,87,26592,2,1
"2915",1,32,1,312810,11,78,10000,3,4
"2916",0,28,1,224993,8,74,58332,3,4
"2917",0,31,1,269089,9,53,68281,4,3
"2918",1,33,1,273850,12,86,20704,2,2
"2919",1,30,0,417953,10,60,36638,3,3
"2920",1,27,0,321805,9,109,11824,2,2
"2921",1,29,0,281103,9,91,17639,2,2
"2922",0,32,1,297138,7,89,51521,3,5
"2923",1,27,1,389034,9,86,12408,1,3
"2924",0,27,0,249750,9,50,60008,3,5
"2925",1,29,1,293957,10,111,33348,3,5
"2926",0,29,1,319958,7,72,10000,3,4
"2927",1,29,1,286515,9,104,38107,4,4
"2928",1,30,1,295958,10,86,17401,5,3
"2929",0,29,1,315009,9,106,10000,3,4
"2930",1,28,1,463662,8,108,19532,3,5
"2931",0,34,1,191252,9,62,39970,4,2
"2932",0,27,1,309494,9,81,10000,3,5
"2933",1,29,1,265049,10,101,10000,2,4
"2934",1,28,0,315371,9,73,25188,1,2
"2935",1,29,1,244581,9,87,10000,1,2
"2936",1,30,1,357328,9,97,13202,2,2
"2937",1,31,1,335108,11,74,10000,4,4
"2938",0,32,1,263535,9,64,10000,1,3
"2939",0,29,1,254490,10,84,10000,3,5
"2940",0,27,1,249408,9,89,18798,4,4
"2941",0,30,1,251395,9,69,10000,4,3
"2942",0,35,1,234097,8,52,10000,3,3
"2943",0,31,1,281519,8,79,21323,3,4
"2944",1,26,1,399288,11,68,29764,1,3
"2945",1,30,0,360574,10,65,28320,3,3
"2946",1,31,1,362161,10,88,10000,2,4
